Year,Month,Day,Period,1,2,3,,,,
2024,8,1,7,1282.2,1260.6,1119.8,,,,
2024,8,1,8,1459.5,1436.0,1277.6,,,,
2024,8,1,9,1642.2,1615.4,1437.2,,,,
2024,8,1,10,1803.3,1737.9,1553.5,,,,
2024,8,1,11,1946.4,1855.0,1660.3,,,,
2024,8,1,12,2072.6,1970.3,1727.0,,,,
2024,8,1,13,2175.6,2051.0,1851.9,,,,
2024,8,1,14,2267.9,2146.6,1806.8,,,,
2024,8,1,15,2337.4,2217.0,1837.9,,,,
2024,8,1,16,2364.9,2254.2,1836.6,,,,
2024,8,1,17,2348.3,2249.8,1779.8,,,,
2024,8,1,18,2234.8,2174.4,1699.1,,,,
2024,8,1,19,2105.8,2077.9,1622.5,,,,
2024,8,1,20,2028.2,2042.5,1672.9,,,,
2024,8,1,21,1867.8,1932.6,1600.8,,,,
2024,8,1,22,1703.2,1800.3,1469.2,,,,
2024,8,1,23,1525.1,1649.1,1335.7,,,,
2024,8,1,24,1393.3,1497.9,1200.0,,,,
2024,8,2,1,1289.6,1389.3,1088.2,,,,
2024,8,2,2,1212.8,1306.3,1023.3,,,,
2024,8,2,3,1175.0,1238.6,993.1,,,,
2024,8,2,4,1144.4,1194.6,984.1,,,,
2024,8,2,5,1121.5,1170.4,978.3,,,,
2024,8,2,6,1116.5,1121.1,958.9,,,,
2024,8,2,7,1224.4,1206.3,987.7,,,,
2024,8,2,8,1413.0,1355.2,1095.5,,,,
2024,8,2,9,1608.3,1546.8,1226.6,,,,
2024,8,2,10,1790.6,1705.6,1331.7,,,,
2024,8,2,11,1972.2,1874.7,1418.7,,,,
2024,8,2,12,2146.3,2025.0,1485.9,,,,
2024,8,2,13,2301.8,2150.2,1535.4,,,,
2024,8,2,14,2430.1,2266.4,1593.2,,,,
2024,8,2,15,2528.8,2363.3,1642.3,,,,
2024,8,2,16,2583.8,2410.8,1663.5,,,,
2024,8,2,17,2579.2,2403.6,1640.0,,,,
2024,8,2,18,2483.0,2323.3,1568.8,,,,
2024,8,2,19,2362.1,2217.9,1507.5,,,,
2024,8,2,20,2265.5,2168.6,1587.7,,,,
2024,8,2,21,2087.8,2048.3,1550.8,,,,
2024,8,2,22,1872.0,1874.7,1424.1,,,,
2024,8,2,23,1666.8,1702.0,1275.3,,,,
2024,8,2,24,1536.8,1547.7,1153.2,,,,
2024,8,3,1,1439.8,1423.4,1066.2,,,,
2024,8,3,2,1367.9,1338.6,1028.7,,,,
2024,8,3,3,1326.6,1283.0,1026.0,,,,
2024,8,3,4,1340.0,1274.5,1059.8,,,,
2024,8,3,5,1416.9,1275.4,1161.3,,,,
2024,8,3,6,1508.9,1268.2,1277.1,,,,
2024,8,3,7,1681.7,1384.0,1425.0,,,,
2024,8,3,8,1862.9,1558.5,1572.0,,,,
2024,8,3,9,2040.5,1740.6,1685.6,,,,
2024,8,3,10,2240.1,1901.6,1780.2,,,,
2024,8,3,11,2415.3,2062.2,1850.6,,,,
2024,8,3,12,2553.2,2208.5,1934.0,,,,
2024,8,3,13,2670.6,2306.7,2008.8,,,,
2024,8,3,14,2763.6,2399.2,2104.4,,,,
2024,8,3,15,2823.2,2463.3,2148.5,,,,
2024,8,3,16,2850.0,2489.8,2168.4,,,,
2024,8,3,17,2809.1,2471.4,2113.8,,,,
2024,8,3,18,2691.0,2386.6,1952.4,,,,
2024,8,3,19,2579.9,2287.0,1828.5,,,,
2024,8,3,20,2508.0,2200.4,1870.4,,,,
2024,8,3,21,2369.1,2017.4,1751.8,,,,
2024,8,3,22,2123.4,1821.8,1566.6,,,,
2024,8,3,23,1909.0,1645.9,1379.9,,,,
2024,8,3,24,1760.3,1493.0,1232.1,,,,
2024,8,4,1,1644.6,1388.4,1133.3,,,,
2024,8,4,2,1562.5,1313.1,1064.8,,,,
2024,8,4,3,1503.6,1255.2,1035.5,,,,
2024,8,4,4,1481.1,1237.3,1051.7,,,,
2024,8,4,5,1524.8,1236.4,1124.3,,,,
2024,8,4,6,1578.7,1226.5,1236.1,,,,
2024,8,4,7,1692.2,1335.1,1386.7,,,,
2024,8,4,8,1838.5,1501.9,1576.0,,,,
2024,8,4,9,2002.8,1677.3,1746.0,,,,
2024,8,4,10,2188.3,1839.7,1917.7,,,,
2024,8,4,11,2375.8,2008.4,2048.0,,,,
2024,8,4,12,2545.0,2201.3,2163.4,,,,
2024,8,4,13,2678.3,2352.9,2324.4,,,,
2024,8,4,14,2771.4,2488.0,2389.7,,,,
2024,8,4,15,2831.0,2585.3,2454.6,,,,
2024,8,4,16,2829.2,2629.7,2463.7,,,,
2024,8,4,17,2742.1,2623.5,2374.4,,,,
2024,8,4,18,2616.6,2564.7,2181.5,,,,
2024,8,4,19,2530.6,2475.9,2030.4,,,,
2024,8,4,20,2453.0,2428.8,2023.7,,,,
2024,8,4,21,2305.7,2241.7,1902.4,,,,
2024,8,4,22,2076.9,2036.2,1670.7,,,,
2024,8,4,23,1887.9,1836.1,1464.2,,,,
2024,8,4,24,1744.8,1676.0,1299.7,,,,
2024,8,5,1,1639.7,1546.8,1191.9,,,,
2024,8,5,2,1557.9,1460.2,1116.6,,,,
2024,8,5,3,1498.3,1410.9,1092.3,,,,
2024,8,5,4,1496.2,1394.3,1098.6,,,,
2024,8,5,5,1537.8,1399.2,1182.9,,,,
2024,8,5,6,1599.2,1387.5,1281.2,,,,
2024,8,5,7,1686.6,1494.3,1439.4,,,,
2024,8,5,8,1757.5,1660.3,1642.7,,,,
2024,8,5,9,1845.2,1843.8,1845.2,,,,
2024,8,5,10,2007.8,2006.6,2034.5,,,,
2024,8,5,11,2163.6,2178.9,2204.4,,,,
2024,8,5,12,2313.8,2346.7,2229.2,,,,
2024,8,5,13,2419.9,2478.6,2506.0,,,,
2024,8,5,14,2511.6,2614.0,2634.1,,,,
2024,8,5,15,2584.9,2679.5,2770.2,,,,
2024,8,5,16,2596.2,2692.5,2655.3,,,,
2024,8,5,17,2446.7,2652.2,2586.7,,,,
2024,8,5,18,2264.4,2557.5,2340.1,,,,
2024,8,5,19,2213.7,2469.1,2280.2,,,,
2024,8,5,20,2151.6,2445.4,2266.7,,,,
2024,8,5,21,2034.6,2295.5,2097.6,,,,
2024,8,5,22,1836.1,2125.5,1869.0,,,,
2024,8,5,23,1621.4,1944.7,1610.7,,,,
2024,8,5,24,1501.5,1776.0,1432.2,,,,
2024,8,6,1,1425.7,1655.8,1316.4,,,,
2024,8,6,2,1366.1,1571.0,1233.0,,,,
2024,8,6,3,1343.2,1511.8,1201.4,,,,
2024,8,6,4,1355.2,1493.0,1218.1,,,,
2024,8,6,5,1420.4,1493.9,1294.3,,,,
2024,8,6,6,1490.9,1487.1,1386.2,,,,
2024,8,6,7,1634.1,1601.1,1530.9,,,,
2024,8,6,8,1781.1,1779.6,1792.9,,,,
2024,8,6,9,1916.8,1938.9,2005.2,,,,
2024,8,6,10,2083.6,2087.4,2190.9,,,,
2024,8,6,11,2244.3,2235.9,2347.4,,,,
2024,8,6,12,2404.4,2399.6,2496.1,,,,
2024,8,6,13,2540.1,2507.7,2626.9,,,,
2024,8,6,14,2652.2,2540.5,2749.5,,,,
2024,8,6,15,2722.7,2559.8,2811.2,,,,
2024,8,6,16,2724.1,2575.0,2800.4,,,,
2024,8,6,17,2614.9,2556.2,2689.1,,,,
2024,8,6,18,2428.7,2475.4,2443.4,,,,
2024,8,6,19,2331.8,2420.7,2287.4,,,,
2024,8,6,20,2204.5,2433.7,2251.3,,,,
2024,8,6,21,2038.8,2302.3,2107.5,,,,
2024,8,6,22,1827.6,2145.7,1859.6,,,,
2024,8,6,23,1653.5,1968.5,1623.8,,,,
2024,8,6,24,1539.2,1825.8,1426.8,,,,
2024,8,7,1,1455.7,1711.4,1303.7,,,,
2024,8,7,2,1386.9,1611.8,1233.4,,,,
2024,8,7,3,1352.7,1543.7,1186.1,,,,
2024,8,7,4,1357.7,1524.8,1193.7,,,,
2024,8,7,5,1412.7,1531.5,1261.4,,,,
2024,8,7,6,1479.3,1508.7,1366.4,,,,
2024,8,7,7,1625.2,1606.5,1505.7,,,,
2024,8,7,8,1768.4,1787.7,1700.4,,,,
2024,8,7,9,1901.3,1957.3,1909.2,,,,
2024,8,7,10,2057.8,2115.2,2082.7,,,,
2024,8,7,11,2315.9,2258.7,2241.9,,,,
2024,8,7,12,2322.6,2404.1,2346.0,,,,
2024,8,7,13,2391.3,2506.8,2468.2,,,,
2024,8,7,14,2481.6,2603.3,2556.5,,,,
2024,8,7,15,2553.9,2643.2,2613.8,,,,
2024,8,7,16,2558.8,2655.3,2584.5,,,,
2024,8,7,17,2501.7,2608.2,2473.6,,,,
2024,8,7,18,2403.3,2508.6,2244.1,,,,
2024,8,7,19,2266.5,2416.6,2047.1,,,,
2024,8,7,20,2184.4,2360.1,2047.6,,,,
2024,8,7,21,2050.8,2213.9,1907.4,,,,
2024,8,7,22,1848.8,2065.4,1709.9,,,,
2024,8,7,23,1621.7,1898.1,1525.1,,,,
2024,8,7,24,1462.7,1748.7,1305.1,,,,
2024,8,8,1,1341.1,1621.3,1314.1,,,,
2024,8,8,2,1276.9,1521.2,1176.2,,,,
2024,8,8,3,1237.1,1453.9,1134.2,,,,
2024,8,8,4,1225.1,1414.5,1127.5,,,,
2024,8,8,5,1223.0,1394.3,1164.9,,,,
2024,8,8,6,1211.4,1349.4,1159.9,,,,
2024,8,8,7,1342.5,1436.0,1220.3,,,,
2024,8,8,8,1487.0,1420.3,1365.0,,,,
2024,8,8,9,1749.0,1772.9,1530.0,,,,
2024,8,8,10,1830.1,1919.6,1686.5,,,,
2024,8,8,11,1942.5,2045.2,1816.3,,,,
2024,8,8,12,2056.8,2157.4,1894.3,,,,
2024,8,8,13,2150.5,2234.5,1958.3,,,,
2024,8,8,14,2233.4,2344.4,2017.8,,,,
2024,8,8,15,2290.2,2405.9,2056.6,,,,
2024,8,8,16,2303.2,2436.8,2051.6,,,,
2024,8,8,17,2288.0,2393.3,1970.0,,,,
2024,8,8,18,2189.3,2286.1,1739.2,,,,
2024,8,8,19,2118.5,2188.3,1648.6,,,,
2024,8,8,20,2043.7,2134.0,1715.3,,,,
2024,8,8,21,1911.9,1992.7,1623.4,,,,
2024,8,8,22,1762.4,1856.8,1510.2,,,,
2024,8,8,23,1599.2,1709.6,1372.7,,,,
2024,8,8,24,1489.5,1567.9,1246.9,,,,
2024,8,9,1,1406.0,1462.0,1155.9,,,,
2024,8,9,2,1335.5,1370.0,1083.3,,,,
2024,8,9,3,1285.4,1307.7,1049.5,,,,
2024,8,9,4,1261.1,1265.1,1040.9,,,,
2024,8,9,5,1248.4,1240.4,1055.8,,,,
2024,8,9,6,1231.1,1175.8,1037.3,,,,
2024,8,9,7,1322.4,1258.3,1049.9,,,,
2024,8,9,8,1489.9,1427.0,1149.6,,,,
2024,8,9,9,1672.5,1600.2,1272.2,,,,
2024,8,9,10,1853.7,1777.4,1397.5,,,,
2024,8,9,11,2008.8,1952.8,1503.0,,,,
2024,8,9,12,2138.2,2130.0,1585.9,,,,
2024,8,9,13,2243.6,2244.8,1662.1,,,,
2024,8,9,14,2341.6,2324.7,1755.9,,,,
2024,8,9,15,2421.3,2357.4,1798.7,,,,
2024,8,9,16,2461.5,2398.3,1820.4,,,,
2024,8,9,17,2420.6,2384.8,1782.9,,,,
2024,8,9,18,2311.3,2326.5,1702.7,,,,
2024,8,9,19,2245.7,2257.8,1631.9,,,,
2024,8,9,20,2196.4,2229.1,1705.9,,,,
2024,8,9,21,2029.6,2081.1,1635.5,,,,
2024,8,9,22,1823.0,1921.4,1480.0,,,,
2024,8,9,23,1646.8,1742.8,1319.5,,,,
2024,8,9,24,1523.4,1610.5,1194.6,,,,
2024,8,10,1,1442.6,1521.2,1104.5,,,,
2024,8,10,2,1376.0,1459.3,1060.7,,,,
2024,8,10,3,1334.7,1405.9,1053.1,,,,
2024,8,10,4,1344.3,1382.2,1083.3,,,,
2024,8,10,5,1398.6,1397.0,1178.9,,,,
2024,8,10,6,1496.6,1385.7,1295.2,,,,
2024,8,10,7,1631.2,1501.0,1405.2,,,,
2024,8,10,8,1766.6,1689.5,1549.9,,,,
2024,8,10,9,1905.5,1689.9,1698.2,,,,
2024,8,10,10,2052.2,2050.1,1835.2,,,,
2024,8,10,11,2212.6,2223.7,1924.5,,,,
2024,8,10,12,2350.4,2367.3,2026.4,,,,
2024,8,10,13,2472.1,2465.1,2093.1,,,,
2024,8,10,14,2566.9,2540.9,2166.6,,,,
2024,8,10,15,2621.2,2597.0,2197.7,,,,
2024,8,10,16,2623.0,2591.6,2182.8,,,,
2024,8,10,17,2436.1,2563.8,2105.3,,,,
2024,8,10,18,2195.3,2491.6,1923.6,,,,
2024,8,10,19,2117.8,2423.4,1793.8,,,,
2024,8,10,20,2027.9,2369.5,1826.2,,,,
2024,8,10,21,1914.0,2186.1,1708.1,,,,
2024,8,10,22,1715.1,2012.9,1514.3,,,,
2024,8,10,23,1538.2,1837.9,1348.8,,,,
2024,8,10,24,1428.5,1673.3,1187.4,,,,
2024,8,11,1,1351.0,1557.6,1102.2,,,,
2024,8,11,2,1299.5,1457.1,1044.5,,,,
2024,8,11,3,1270.2,1394.7,1017.0,,,,
2024,8,11,4,1275.9,1363.8,1054.9,,,,
2024,8,11,5,1352.0,1377.2,1145.0,,,,
2024,8,11,6,1451.1,1372.7,1260.9,,,,
2024,8,11,7,1530.4,1476.4,1396.6,,,,
2024,8,11,8,1606.2,1643.2,1538.2,,,,
2024,8,11,9,1679.2,1797.6,1667.5,,,,
2024,8,11,10,1761.0,1944.3,1787.9,,,,
2024,8,11,11,1847.4,2095.0,1901.5,,,,
2024,8,11,12,1955.2,2231.4,1965.5,,,,
2024,8,11,13,2087.1,2339.0,2025.9,,,,
2024,8,11,14,2199.5,2447.6,2081.4,,,,
2024,8,11,15,2293.0,2517.1,2121.0,,,,
2024,8,11,16,2347.6,2552.1,2112.5,,,,
2024,8,11,17,2325.4,2523.9,2016.0,,,,
2024,8,11,18,2219.3,2425.6,1856.9,,,,
2024,8,11,19,2161.5,2343.1,1766.7,,,,
2024,8,11,20,2110.7,2279.8,1814.9,,,,
2024,8,11,21,1990.5,2106.7,1712.6,,,,
2024,8,11,22,1782.1,1917.3,1516.5,,,,
2024,8,11,23,1604.4,1744.6,1345.7,,,,
2024,8,11,24,1472.9,1597.9,1206.8,,,,
2024,8,12,1,1384.5,1489.8,1115.3,,,,
2024,8,12,2,1316.8,1415.4,1052.6,,,,
2024,8,12,3,1291.4,1351.7,1036.0,,,,
2024,8,12,4,1299.1,1328.8,1061.6,,,,
2024,8,12,5,1370.7,1336.4,1150.5,,,,
2024,8,12,6,1464.5,1331.0,1266.3,,,,
2024,8,12,7,1588.2,1438.2,1403.8,,,,
2024,8,12,8,1691.5,1601.5,1534.5,,,,
2024,8,12,9,1825.5,1762.6,1668.4,,,,
2024,8,12,10,1957.0,1919.6,1781.6,,,,
2024,8,12,11,2077.9,2075.7,1892.9,,,,
2024,8,12,12,2183.7,2209.4,1950.6,,,,
2024,8,12,13,2300.4,2313.5,2035.8,,,,
2024,8,12,14,2402.6,2408.6,2092.2,,,,
2024,8,12,15,2471.0,2478.6,2133.2,,,,
2024,8,12,16,2501.3,2495.2,2103.0,,,,
2024,8,12,17,2455.9,2457.0,2027.7,,,,
2024,8,12,18,2330.7,2332.3,1854.2,,,,
2024,8,12,19,2253.5,2230.9,1753.6,,,,
2024,8,12,20,2177.7,2174.8,1800.1,,,,
2024,8,12,21,2054.7,2007.5,1687.8,,,,
2024,8,12,22,1856.9,1843.8,1508.9,,,,
2024,8,12,23,1654.5,1686.8,1333.9,,,,
2024,8,12,24,1518.4,1537.8,1196.0,,,,
2024,8,13,1,1429.2,1424.8,1100.0,,,,
2024,8,13,2,1364.0,1335.5,1061.6,,,,
2024,8,13,3,1330.9,1278.5,1031.4,,,,
2024,8,13,4,1338.6,1252.5,1052.2,,,,
2024,8,13,5,1392.6,1261.0,1129.3,,,,
2024,8,13,6,1483.9,1252.5,1257.8,,,,
2024,8,13,7,1612.9,1346.3,1387.6,,,,
2024,8,13,8,1747.9,1505.1,1536.3,,,,
2024,8,13,9,1873.4,1656.3,1666.6,,,,
2024,8,13,10,2000.7,1794.4,1808.2,,,,
2024,8,13,11,2143.5,1920.5,1921.8,,,,
2024,8,13,12,2268.6,2034.0,1997.1,,,,
2024,8,13,13,2373.7,2124.6,2099.9,,,,
2024,8,13,14,2453.7,2225.1,2170.2,,,,
2024,8,13,15,2510.1,2304.5,2199.9,,,,
2024,8,13,16,2520.7,2338.6,2188.2,,,,
2024,8,13,17,2457.3,2314.8,2107.1,,,,
2024,8,13,18,2316.6,2217.0,1927.6,,,,
2024,8,13,19,2215.1,2123.3,1831.6,,,,
2024,8,13,20,2114.6,2057.3,1862.3,,,,
2024,8,13,21,1952.8,1889.5,1746.9,,,,
2024,8,13,22,1738.8,1721.3,1558.0,,,,
2024,8,13,23,1543.5,1547.7,1382.2,,,,
2024,8,13,24,1413.4,1383.5,1229.8,,,,
2024,8,14,1,1325.2,1274.0,1132.0,,,,
2024,8,14,2,1265.3,1198.7,1072.5,,,,
2024,8,14,3,1239.6,1151.6,1049.9,,,,
2024,8,14,4,1254.0,1128.7,1069.8,,,,
2024,8,14,5,1305.8,1138.6,1140.5,,,,
2024,8,14,6,1390.1,1138.6,1251.4,,,,
2024,8,14,7,1506.4,1219.3,1370.5,,,,
2024,8,14,8,1641.5,1350.8,1526.4,,,,
2024,8,14,9,1776.1,1490.3,1680.6,,,,
2024,8,14,10,1920.7,1604.7,1818.6,,,,
2024,8,14,11,2060.3,1736.6,1948.8,,,,
2024,8,14,12,2215.8,1899.4,2029.5,,,,
2024,8,14,13,2406.1,2031.7,2115.6,,,,
2024,8,14,14,2506.3,2173.1,2186.9,,,,
2024,8,14,15,2581.7,2265.5,2251.8,,,,
2024,8,14,16,2617.3,2310.8,2236.9,,,,
2024,8,14,17,2551.7,2293.7,2158.9,,,,
2024,8,14,18,2386.4,2208.5,1985.8,,,,
2024,8,14,19,2266.2,2137.6,1878.5,,,,
2024,8,14,20,2137.5,2056.9,1894.7,,,,
2024,8,14,21,1992.3,1925.0,1773.5,,,,
2024,8,14,22,1796.9,1778.7,1588.6,,,,
2024,8,14,23,1607.3,1625.3,1417.3,,,,
2024,8,14,24,1465.2,1481.3,1273.5,,,,
2024,8,15,1,1362.6,1378.6,1162.6,,,,
2024,8,15,2,1278.7,1293.3,1096.4,,,,
2024,8,15,3,1230.4,1241.3,1059.4,,,,
2024,8,15,4,1207.1,1205.4,1050.8,,,,
2024,8,15,5,1194.1,1195.5,1077.0,,,,
2024,8,15,6,1192.7,1161.4,1087.3,,,,
2024,8,15,7,1297.4,1248.0,1148.7,,,,
2024,8,15,8,1516.7,1417.1,1285.2,,,,
2024,8,15,9,1731.4,1595.7,1433.6,,,,
2024,8,15,10,1939.7,1762.1,1561.6,,,,
2024,8,15,11,2131.2,1918.2,1651.3,,,,
2024,8,15,12,2289.4,2071.2,1719.4,,,,
2024,8,15,13,2426.6,2200.4,1754.1,,,,
2024,8,15,14,2516.8,2319.7,1797.4,,,,
2024,8,15,15,2588.1,2407.7,1833.9,,,,
2024,8,15,16,2609.2,2443.1,1829.8,,,,
2024,8,15,17,2565.8,2427.4,1786.5,,,,
2024,8,15,18,2426.2,2331.9,1688.3,,,,
2024,8,15,19,2284.5,2253.8,1630.1,,,,
2024,8,15,20,2165.7,2196.8,1674.7,,,,
2024,8,15,21,1980.6,2043.0,1586.8,,,,
2024,8,15,22,1792.7,1888.2,1453.0,,,,
2024,8,15,23,1647.1,1724.9,1326.3,,,,
2024,8,15,24,1557.2,1563.8,1210.0,,,,
2024,8,16,1,1471.2,1436.0,1108.1,,,,
2024,8,16,2,1406.7,1341.3,1047.7,,,,
2024,8,16,3,1348.8,1270.9,1013.0,,,,
2024,8,16,4,1302.3,1227.8,992.7,,,,
2024,8,16,5,1278.3,1202.3,999.4,,,,
2024,8,16,6,1250.1,1141.7,990.4,,,,
2024,8,16,7,1354.8,1214.8,1013.4,,,,
2024,8,16,8,1544.5,1375.9,1085.5,,,,
2024,8,16,9,1729.2,1554.0,1196.0,,,,
2024,8,16,10,1944.0,1738.4,1306.9,,,,
2024,8,16,11,2121.6,1915.1,1398.9,,,,
2024,8,16,12,2273.2,2102.2,1471.9,,,,
2024,8,16,13,2416.4,2247.1,1544.0,,,,
2024,8,16,14,2532.7,2379.0,1614.8,,,,
2024,8,16,15,2590.5,2468.7,1683.8,,,,
2024,8,16,16,2600.0,2512.2,1727.9,,,,
2024,8,16,17,2546.5,2501.9,1717.1,,,,
2024,8,16,18,2429.1,2402.3,1650.0,,,,
2024,8,16,19,2357.1,2305.4,1614.3,,,,
2024,8,16,20,2274.6,2173.9,1696.8,,,,
2024,8,16,21,2082.5,2075.7,1601.7,,,,
2024,8,16,22,1863.9,1899.9,1462.9,,,,
2024,8,16,23,1669.3,1720.9,1304.6,,,,
2024,8,16,24,1550.9,1570.6,1170.3,,,,
2024,8,17,1,1469.1,1453.5,1094.1,,,,
2024,8,17,2,1402.1,1364.2,1046.3,,,,
2024,8,17,3,1343.9,1305.9,1025.6,,,,
2024,8,17,4,1351.0,1290.2,1043.2,,,,
2024,8,17,5,1416.2,1302.8,1143.2,,,,
2024,8,17,6,1512.8,1295.6,1240.2,,,,
2024,8,17,7,1660.9,1406.8,1369.6,,,,
2024,8,17,8,1815.3,1575.1,1546.3,,,,
2024,8,17,9,1977.8,1766.2,1710.8,,,,
2024,8,17,10,2167.1,1940.7,1873.6,,,,
2024,8,17,11,2360.3,2134.5,1989.9,,,,
2024,8,17,12,2526.7,2340.8,2109.3,,,,
2024,8,17,13,2675.1,2482.1,2222.9,,,,
2024,8,17,14,2763.3,2586.7,2330.7,,,,
2024,8,17,15,2818.6,2634.2,2398.3,,,,
2024,8,17,16,2830.3,2616.7,2408.2,,,,
2024,8,17,17,2749.5,2582.6,2319.9,,,,
2024,8,17,18,2533.4,2510.9,2133.7,,,,
2024,8,17,19,2306.4,2456.6,1998.9,,,,
2024,8,17,20,2134.7,2376.3,2016.5,,,,
2024,8,17,21,1998.9,2187.9,1850.1,,,,
2024,8,17,22,1794.1,1997.2,1631.0,,,,
2024,8,17,23,1611.1,1805.2,1431.3,,,,
2024,8,17,24,1512.1,1644.1,1269.0,,,,
2024,8,18,1,1431.0,1532.4,1182.0,,,,
2024,8,18,2,1378.1,1448.1,1106.3,,,,
2024,8,18,3,1347.8,1399.2,1085.1,,,,
2024,8,18,4,1364.7,1373.2,1095.0,,,,
2024,8,18,5,1435.2,1398.3,1192.8,,,,
2024,8,18,6,1529.0,1405.0,1291.6,,,,
2024,8,18,7,1626.7,1511.8,1433.1,,,,
2024,8,18,8,1623.5,1682.7,1624.7,,,,
2024,8,18,9,1657.3,1877.4,1856.0,,,,
2024,8,18,10,1750.0,2056.9,2037.2,,,,
2024,8,18,11,1859.7,2129.1,2235.6,,,,
2024,8,18,12,1959.5,2423.4,2439.8,,,,
2024,8,18,13,2081.4,2560.6,2616.9,,,,
2024,8,18,14,2185.8,2662.5,2760.7,,,,
2024,8,18,15,2276.8,2741.4,2802.2,,,,
2024,8,18,16,2334.6,2752.7,2781.0,,,,
2024,8,18,17,2312.0,2701.5,2640.8,,,,
2024,8,18,18,2209.8,2603.7,2422.2,,,,
2024,8,18,19,2190.0,2555.3,2288.3,,,,
2024,8,18,20,2104.0,2504.6,2225.2,,,,
2024,8,18,21,1965.5,2351.1,2040.8,,,,
2024,8,18,22,1777.5,2175.7,1791.1,,,,
2024,8,18,23,1593.5,1989.1,1553.0,,,,
2024,8,18,24,1476.5,1820.9,1371.8,,,,
2024,8,19,1,1397.1,1699.8,1266.8,,,,
2024,8,19,2,1346.4,1607.4,1187.0,,,,
2024,8,19,3,1319.2,1542.8,1169.8,,,,
2024,8,19,4,1330.5,1514.9,1178.4,,,,
2024,8,19,5,1410.5,1527.1,1243.3,,,,
2024,8,19,6,1492.0,1527.1,1352.9,,,,
2024,8,19,7,1628.1,1623.5,1500.3,,,,
2024,8,19,8,1764.9,1795.8,1718.0,,,,
2024,8,19,9,1902.0,1957.3,1945.2,,,,
2024,8,19,10,2071.6,2135.4,2157.6,,,,
2024,8,19,11,2249.6,2308.1,2370.3,,,,
2024,8,19,12,2395.6,2479.9,2558.8,,,,
2024,8,19,13,2521.4,2610.0,2720.2,,,,
2024,8,19,14,2607.8,2681.3,2818.0,,,,
2024,8,19,15,2666.0,2730.7,2850.0,,,,
2024,8,19,16,2686.4,2746.8,2757.1,,,,
2024,8,19,17,2612.4,2713.6,2645.3,,,,
2024,8,19,18,2458.0,2614.9,2434.4,,,,
2024,8,19,19,2411.8,2549.0,2305.4,,,,
2024,8,19,20,2290.9,2485.7,2273.4,,,,
2024,8,19,21,2113.5,2327.8,2071.5,,,,
2024,8,19,22,1886.1,2149.3,1816.8,,,,
2024,8,19,23,1688.4,1977.5,1571.5,,,,
2024,8,19,24,1549.4,1819.1,1400.2,,,,
2024,8,20,1,1458.8,1703.8,1268.1,,,,
2024,8,20,2,1397.9,1603.8,1198.7,,,,
2024,8,20,3,1357.0,1535.1,1158.1,,,,
2024,8,20,4,1374.6,1499.7,1170.3,,,,
2024,8,20,5,1438.7,1513.6,1240.6,,,,
2024,8,20,6,1528.3,1510.5,1348.4,,,,
2024,8,20,7,1640.4,1612.7,1497.1,,,,
2024,8,20,8,1676.0,1785.0,1719.8,,,,
2024,8,20,9,1683.8,1958.6,1932.2,,,,
2024,8,20,10,1684.8,2113.4,2123.3,,,,
2024,8,20,11,1679.9,2260.1,2281.5,,,,
2024,8,20,12,1731.0,2393.8,2448.8,,,,
2024,8,20,13,1841.0,2480.3,2568.7,,,,
2024,8,20,14,1926.3,2541.8,2671.5,,,,
2024,8,20,15,2005.6,2576.8,2724.2,,,,
2024,8,20,16,2048.0,2574.6,2694.5,,,,
2024,8,20,17,1990.1,2524.8,2588.1,,,,
2024,8,20,18,1897.4,2414.9,2350.1,,,,
2024,8,20,19,1875.6,2352.5,2162.1,,,,
2024,8,20,20,1829.4,2281.2,2126.0,,,,
2024,8,20,21,1735.6,2147.5,1938.5,,,,
2024,8,20,22,1568.8,1983.7,1696.4,,,,
2024,8,20,23,1411.3,1828.5,1473.7,,,,
2024,8,20,24,1310.4,1681.8,1303.3,,,,
2024,8,21,1,1255.1,1576.9,1197.3,,,,
2024,8,21,2,1209.6,1503.3,1130.2,,,,
2024,8,21,3,1197.3,1451.7,1106.7,,,,
2024,8,21,4,1220.2,1419.8,1116.2,,,,
2024,8,21,5,1292.1,1427.5,1191.0,,,,
2024,8,21,6,1389.4,1422.1,1280.7,,,,
2024,8,21,7,1504.0,1511.8,1420.0,,,,
2024,8,21,8,1605.5,1668.8,1580.1,,,,
2024,8,21,9,1693.3,1804.3,1757.7,,,,
2024,8,21,10,1824.4,1908.8,1899.7,,,,
2024,8,21,11,1932.3,2016.0,2041.3,,,,
2024,8,21,12,2040.9,2082.4,2140.0,,,,
2024,8,21,13,2168.5,2209.8,2254.9,,,,
2024,8,21,14,2267.6,2283.0,2336.1,,,,
2024,8,21,15,2351.5,2330.5,2380.7,,,,
2024,8,21,16,2380.8,2343.1,2359.5,,,,
2024,8,21,17,2326.1,2301.4,2234.2,,,,
2024,8,21,18,2178.7,2194.1,2003.4,,,,
2024,8,21,19,2124.5,2132.7,1888.9,,,,
2024,8,21,20,2025.0,2056.4,1877.6,,,,
2024,8,21,21,1917.2,1932.2,1741.5,,,,
2024,8,21,22,1759.9,1802.5,1555.7,,,,
2024,8,21,23,1595.6,1657.6,1390.3,,,,
2024,8,21,24,1473.7,1520.8,1237.0,,,,
2024,8,22,1,1388.3,1422.1,1142.8,,,,
