"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288"
2024,7,3,48,47,46,45,45,44,43,43,43,43,42,42,42,41,41,41,41,41,41,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,41,41,41,40,41,41,40,40,40,40,40,44,45,56,56,56,45,45,45,45,46,46,46,57,58,58,58,59,59,59,59,59,60,60,60,61,50,51,51,51,51,52,52,53,53,53,53,54,54,55,55,56,56,57,57,60,60,60,58,58,58,58,59,59,59,60,60,60,60,61,61,61,62,62,62,63,63,63,63,64,64,64,64,65,65,65,66,66,66,66,67,67,66,66,67,68,68,67,68,68,68,68,68,68,69,69,69,69,69,69,70,70,70,76,70,70,77,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,78,78,78,78,78,78,78,78,78,78,78,78,78,78,74,73,73,73,73,73,73,72,72,72,71,71,71,71,71,70,70,70,70,67,67,73,80,80,74,75,79,72,66,63,63,63,62,62,62,62,62,62,61,61,61,61,61,61,60,60,60,60,60,59,59,59,59,59,58,58,58,57,57,56,56,56,55,55,54,54,54,53,53,52,52,52,51,51,50,50,50,49,49,49,48,48,48,48,47,47,47,46,46,46,45,45,45
2024,7,4,45,44,44,44,44,43,43,43,43,43,42,42,42,42,42,41,41,41,41,41,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,41,41,53,53,54,41,41,41,41,41,42,42,42,54,54,55,55,44,56,56,56,57,57,57,46,46,47,47,47,47,48,49,50,50,50,47,48,51,52,52,52,53,53,53,54,54,54,55,55,56,56,56,57,57,58,58,58,58,59,59,59,60,60,60,61,61,61,61,62,62,62,63,63,63,63,64,64,64,65,65,65,65,65,67,65,66,66,66,66,66,66,66,66,67,67,67,67,67,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,70,69,69,69,69,70,69,69,69,69,76,76,76,78,69,69,69,69,69,68,68,70,70,70,70,70,70,70,80,79,79,79,79,81,85,80,80,78,68,67,80,75,73,79,80,80,78,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,59,59,59,59,59,58,58,58,58,58,57,57,57,56,56,56,56,55,55,55,54,54,54,53,53,53,52,52,51,51,51,50,50,49,49,49,49,48,48,48,47,47,47,47,46,46,46,45,45,45
2024,7,5,45,45,44,44,44,44,43,43,43,43,43,42,43,42,42,42,42,42,41,41,41,41,41,41,40,40,40,40,40,40,40,41,41,41,41,41,40,40,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,54,54,42,41,41,42,41,41,41,41,41,54,54,54,54,55,55,55,56,56,56,56,57,45,46,46,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51,52,52,53,53,53,53,54,54,54,55,55,55,56,56,56,56,57,57,57,58,58,58,58,58,59,59,59,59,59,60,60,60,60,60,61,61,61,61,62,62,62,62,62,62,62,63,63,63,63,63,63,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,72,72,72,72,72,72,72,74,74,80,80,80,80,80,80,78,77,77,77,77,79,79,79,78,76,76,76,76,78,77,72,72,72,78,78,76,66,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,56,56,55,55,54,54,53,52,52,51,51,51,50,50,50,50,49,49,50,51,51,51,53,57,61,61,61,55,49,48,47,47,46,46,47,48,48,48,48,48,48,49
2024,7,6,51,51,51,50,48,48,47,47,47,47,47,46,46,46,46,47,48,48,49,49,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,52,52,52,53,53,53,53,53,53,53,53,53,53,52,52,51,51,49,49,49,49,49,48,48,48,58,59,55,61,54,53,54,54,53,53,53,57,56,60,57,53,52,57,53,53,52,52,56,57,56,56,57,53,53,53,53,54,51,51,51,54,55,55,55,55,56,56,56,56,57,57,57,58,58,58,59,59,59,59,59,60,60,60,61,61,61,59,59,62,62,62,62,60,60,61,61,61,64,64,64,64,65,65,65,66,66,72,66,66,66,66,66,67,70,70,73,73,71,71,71,71,71,71,71,71,71,71,71,71,71,71,73,73,73,71,71,71,73,73,73,71,71,71,71,73,73,73,73,73,71,71,71,71,71,71,71,77,77,71,77,77,77,77,79,76,76,76,76,82,82,82,77,82,82,81,81,81,76,77,77,76,73,72,75,75,70,59,59,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,57,57,57,57,56,56,56,56,55,54,54,53,53,52,52,52,51,51,51,50,50,50,49,49,50,50,50,51,50,50,50,49,49,49,49,48,48,48,47,47,46,45,45,45,44
2024,7,7,44,44,44,44,44,43,44,44,44,44,44,43,43,43,42,42,42,42,42,41,41,41,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37,38,38,38,38,42,42,42,54,50,54,45,45,45,45,45,45,45,50,50,50,50,50,47,47,47,47,47,47,48,48,47,48,48,48,48,49,49,49,49,49,50,50,47,47,48,48,52,52,52,52,52,53,50,50,50,51,51,51,52,53,54,55,57,59,61,63,64,65,65,66,66,66,66,65,64,63,62,61,60,60,59,59,59,58,58,58,58,58,58,59,59,59,59,58,58,58,58,58,58,58,58,66,66,66,66,66,58,59,66,66,67,67,67,70,70,71,71,66,66,67,64,67,71,73,74,74,72,72,69,68,66,68,69,68,66,68,66,73,74,75,77,78,79,80,81,81,82,83,82,80,79,79,78,86,86,82,81,86,76,75,75,80,75,64,60,63,77,73,73,76,71,58,57,58,58,58,58,57,58,57,57,57,57,57,56,56,56,56,56,56,56,56,56,57,56,56,55,55,55,55,54,55,54,55,54,54,54,54,54,54,54,54,54,55,55,55,56,56,55,55,55,55,55,55,55,54,55,54,54,54,54,53,54
2024,7,8,53,54,54,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,50,48,46,45,43,41,40,39,38,38,37,36,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,51,38,50,46,46,46,45,42,41,42,46,46,42,54,55,55,55,56,44,56,56,56,57,57,57,49,50,50,51,51,51,51,51,52,52,52,52,53,53,50,50,51,51,51,51,51,52,52,53,52,53,53,53,53,54,54,54,54,54,55,55,55,55,56,56,56,56,57,57,57,57,57,58,58,58,58,59,59,59,59,59,60,60,59,60,60,59,60,60,61,61,62,63,62,63,62,63,62,63,63,63,64,64,72,72,66,67,67,68,69,69,70,70,69,66,66,67,67,71,71,71,70,70,69,68,68,68,69,70,69,69,69,69,69,68,67,69,69,68,68,68,68,67,67,67,66,66,65,65,65,75,75,75,75,74,69,67,67,67,76,67,73,59,69,68,56,56,56,57,58,59,60,61,60,61,60,59,59,58,58,57,57,56,56,56,55,55,54,53,53,52,52,52,52,51,52,52,52,50,49,50,49,49,48,48,47,47,46,45,45,45,46,45,45,44,44,43,44,43,43,43,42,42,41,42,41,41,40,41
2024,7,9,41,40,40,40,40,39,40,40,40,39,39,39,38,37,38,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,35,35,35,36,36,37,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,47,42,54,54,54,43,42,43,42,43,43,43,43,55,56,55,56,56,45,57,47,47,58,48,59,48,51,52,52,52,53,53,53,54,54,54,52,52,52,52,53,54,54,54,55,55,55,56,57,57,58,57,57,57,58,59,60,61,62,63,64,65,65,65,64,64,63,63,61,61,60,61,61,61,62,62,62,63,63,62,63,63,63,63,62,63,63,63,63,64,63,64,64,64,65,65,66,65,65,65,65,65,65,65,65,65,65,65,66,67,67,67,67,66,63,62,62,63,67,68,68,67,66,66,67,66,66,66,67,66,66,66,67,69,67,69,69,69,69,69,69,70,69,69,69,69,69,69,69,69,69,68,69,69,68,68,66,73,74,79,80,64,63,64,64,64,64,64,64,64,65,65,65,64,65,65,64,65,64,65,65,64,64,64,65,65,64,65,64,64,64,64,64,63,62,62,61,62,60,60,61,62,61,61,60,59,59,59,59,58,58,58,58,58,57,57,56,56,56,56,54,53,53,52,52,52,52,53,52
2024,7,10,49,45,43,42,42,42,42,42,41,42,41,41,42,42,42,43,44,44,45,44,44,44,46,49,51,51,52,52,46,42,40,39,38,37,37,38,42,47,52,51,49,48,46,46,45,46,46,46,47,47,48,47,47,47,47,47,47,48,47,51,50,61,62,61,51,52,52,52,53,53,53,53,60,64,61,62,62,62,66,67,67,67,68,69,60,60,61,61,61,64,64,64,64,64,65,65,66,65,66,63,64,65,65,65,65,66,66,67,65,65,64,64,64,65,65,64,64,63,63,64,64,64,64,64,65,65,66,65,65,63,63,64,64,64,63,64,64,65,64,64,64,64,64,64,64,64,64,64,64,63,64,70,63,64,64,64,64,64,64,64,63,64,64,65,64,64,65,66,67,73,73,72,71,61,62,61,62,66,67,67,66,65,65,66,65,65,65,66,65,65,71,65,78,80,79,79,79,79,79,79,80,78,79,78,78,76,77,82,77,82,76,81,77,81,77,77,75,71,71,72,76,64,75,58,56,56,56,56,56,57,56,57,55,57,55,55,55,55,55,55,54,54,54,54,54,53,54,53,53,52,52,52,51,50,51,50,51,49,49,49,49,49,48,47,46,46,46,46,45,45,45,45,45,44,43,43,44,43,42,42,41,42,41,42,41,40,41,40
2024,7,11,40,40,40,39,39,38,39,39,39,38,38,38,38,38,38,37,38,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,35,35,35,35,35,35,35,36,35,36,35,35,35,35,35,35,35,35,34,34,35,35,39,39,52,52,52,39,39,39,39,39,40,40,40,52,53,53,53,53,53,42,54,54,54,55,43,43,44,44,45,45,45,45,45,46,46,46,47,48,47,47,48,49,50,49,50,49,50,51,52,51,53,52,52,52,53,53,54,54,54,55,55,56,55,56,55,57,57,58,58,58,58,58,59,59,60,59,60,60,60,60,60,61,62,61,61,61,62,61,61,62,62,62,62,62,63,63,63,62,63,63,63,63,64,64,65,65,64,65,73,74,76,74,73,72,70,72,72,72,73,67,68,74,73,72,73,72,75,75,73,74,73,71,72,75,75,72,78,78,77,77,77,78,76,77,66,77,66,66,75,76,66,64,64,65,64,61,61,68,71,80,73,66,61,59,58,57,57,57,57,57,58,58,58,55,57,56,56,56,56,56,56,55,55,55,55,55,54,54,54,53,53,53,53,52,51,51,52,52,51,50,50,50,50,49,48,48,48,47,47,47,46,47,46,46,45,46,45,45,45,43,44,43,44,42,43,42,41,42,41
2024,7,12,41,42,41,41,41,40,41,40,40,40,39,39,39,39,39,38,39,38,39,38,38,38,38,37,38,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,34,34,35,35,39,39,39,39,52,51,39,39,39,39,39,40,40,52,52,53,53,53,41,54,54,54,55,55,55,52,47,52,45,45,45,46,46,46,46,47,48,51,51,51,48,49,50,50,50,50,51,51,53,52,53,52,53,53,54,55,55,55,55,56,56,57,56,57,57,57,57,60,59,59,58,59,60,60,61,60,61,60,61,61,61,61,62,61,62,61,65,65,66,66,65,66,70,70,71,70,71,63,70,70,64,64,71,71,72,65,64,65,65,73,73,72,71,70,68,68,67,67,70,72,72,65,70,70,70,70,63,70,70,71,72,69,76,78,78,78,78,78,78,75,75,76,75,75,75,65,76,75,75,77,82,76,81,77,71,76,77,70,80,69,76,74,60,57,57,56,56,56,56,56,56,56,57,55,56,55,56,56,55,56,55,54,54,54,55,54,53,54,53,53,52,52,52,51,50,50,50,50,50,49,49,49,49,48,48,47,48,46,47,46,46,46,45,45,44,44,44,45,45,43,43,42,43,42,43,42,41,42,41
2024,7,13,41,41,41,40,40,40,40,40,39,40,40,40,40,41,40,40,41,40,41,41,40,40,41,40,40,40,41,42,41,41,41,42,43,43,44,44,45,46,47,48,49,50,51,51,52,52,52,51,52,52,52,51,52,52,51,51,51,52,52,55,54,65,64,65,55,55,55,55,55,55,56,56,66,66,66,66,67,67,67,68,59,68,68,60,60,60,61,61,62,61,61,62,62,62,62,63,64,63,63,63,65,66,64,65,64,66,65,67,67,68,66,67,67,68,69,68,68,68,69,70,71,70,71,70,70,71,72,71,71,69,69,71,70,71,71,72,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,72,73,73,74,74,74,75,74,75,77,78,76,77,76,75,73,73,72,72,75,77,77,76,75,74,75,75,75,75,74,74,75,75,75,76,75,75,75,77,77,76,77,77,76,76,76,76,76,75,74,84,84,86,83,74,74,71,70,71,77,84,75,75,79,84,68,68,68,68,68,69,69,69,70,69,70,69,70,70,69,70,69,69,68,68,69,68,67,67,67,66,67,66,67,65,65,64,64,64,63,63,62,62,62,62,61,61,61,59,59,59,59,59,57,57,56,56,55,55,56,54,54,53,54,53,53,53,53,53,54
2024,7,14,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,53,52,52,52,52,52,51,51,51,51,51,51,51,51,51,50,50,50,51,51,51,51,51,51,50,50,50,50,50,50,49,49,49,49,49,49,49,49,49,49,48,52,52,52,62,62,62,53,53,54,54,55,55,56,66,67,67,67,68,68,68,69,69,68,67,67,66,66,56,56,56,56,56,55,55,56,56,56,56,57,57,57,57,57,58,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,61,61,61,61,61,62,62,62,63,63,64,64,64,65,65,66,66,66,67,67,67,67,68,68,68,68,68,69,69,68,68,69,69,69,69,70,70,70,70,68,70,70,71,71,71,72,71,73,74,75,74,75,73,72,70,70,69,70,72,75,75,74,73,73,74,73,73,73,72,72,73,72,72,74,74,74,73,73,73,72,72,73,72,72,70,73,73,71,70,70,70,70,69,70,69,72,72,66,72,80,80,71,63,63,63,62,62,63,63,63,63,62,64,64,65,65,64,65,64,65,65,65,64,64,64,63,62,61,60,60,61,62,63,62,63,63,64,64,64,64,64,64,64,63,62,62,62,60,60,60,60,59,58,58,55,54,53,53,52,51,51,50,51,50,51,51,50,50,50
2024,7,15,49,48,48,48,47,46,45,45,45,45,46,45,45,45,46,46,46,45,45,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,47,47,47,48,48,48,47,48,48,48,48,48,48,48,48,49,49,49,49,50,50,50,50,51,51,55,55,65,65,66,56,57,57,57,56,55,55,54,64,64,64,63,63,63,63,63,63,53,63,54,63,64,54,55,55,55,55,55,55,56,56,56,57,57,57,58,58,58,58,59,59,59,60,60,61,61,62,62,62,63,63,63,64,63,63,63,64,64,65,64,64,64,64,64,65,66,66,66,66,68,68,68,68,69,69,70,70,71,72,71,72,72,72,72,72,72,73,73,74,73,74,74,74,74,73,74,75,74,74,74,74,73,74,75,77,76,77,75,75,73,74,73,74,77,80,81,80,79,78,78,76,76,75,75,75,76,75,76,76,77,79,83,83,82,81,81,81,80,81,80,82,82,81,80,80,80,79,79,79,79,76,74,74,80,85,84,68,67,66,66,66,66,66,65,65,65,65,66,64,65,64,64,64,64,64,63,63,62,62,62,62,62,62,61,61,60,60,60,59,58,58,58,57,56,56,55,56,57,56,55,56,56,55,55,55,56,56,55,56,54,54,54,54,55,53,52,51,51,51,50,48,45,46,46
2024,7,16,46,45,45,45,45,46,46,46,46,46,46,45,45,46,45,46,46,46,46,47,48,48,47,46,47,46,47,47,47,46,46,46,46,45,44,45,45,45,45,46,46,47,46,45,45,45,44,44,44,44,44,45,45,45,45,45,46,47,47,47,61,51,62,62,62,52,52,53,53,53,53,54,64,64,65,64,65,55,56,56,66,57,67,67,58,58,59,59,60,60,60,61,62,62,63,64,64,65,65,66,66,67,67,67,68,68,68,68,68,68,68,68,68,67,67,67,68,68,68,68,68,68,68,68,68,67,68,67,68,68,67,67,66,68,68,68,68,68,69,69,69,70,70,71,70,70,71,71,71,71,71,72,72,71,73,73,74,73,71,73,74,74,74,74,74,74,75,75,78,76,77,76,75,72,72,71,72,75,77,76,76,76,75,76,75,75,74,75,75,76,75,75,75,75,75,77,75,76,75,75,76,75,76,74,76,76,75,73,73,73,72,73,73,73,76,75,69,78,88,82,70,66,66,66,66,66,66,66,65,65,65,66,65,65,65,64,64,65,64,63,63,61,62,62,63,62,62,61,60,59,60,61,58,58,57,58,57,56,55,55,55,56,54,54,53,53,52,51,52,51,51,49,50,48,48,48,49,49,48,46,46,47,47,46,45,44,44,45
2024,7,17,44,44,44,44,44,44,43,43,43,42,43,42,42,42,41,42,41,41,40,41,41,41,41,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,40,40,41,40,40,40,41,40,41,40,41,41,41,40,41,40,41,41,41,41,45,46,56,57,57,49,50,49,47,47,47,47,47,58,59,59,60,49,49,60,50,50,61,51,51,52,52,52,53,53,53,53,54,54,54,54,54,55,55,55,58,60,59,59,58,58,58,59,60,60,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,66,67,67,67,68,68,68,69,69,69,70,70,70,71,71,71,71,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,77,78,78,78,78,78,78,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,80,79,79,88,88,79,79,78,78,77,77,77,77,76,76,76,76,76,75,79,79,81,85,82,76,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,67,67,67,67,66,66,65,65,65,64,64,64,63,62,62,61,61,61,61,60,60,60,60,59,59,58,58,57,57,57,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,56,56,57,57
2024,7,18,57,58,58,58,59,58,58,58,58,58,57,57,57,57,57,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,52,51,50,50,49,52,52,62,56,55,55,54,54,54,54,53,54,54,58,61,61,57,57,57,61,61,61,57,61,57,61,51,51,52,52,52,53,53,53,54,54,54,55,55,56,56,56,57,57,58,58,59,59,59,60,60,61,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,67,67,67,68,68,68,69,69,69,70,70,70,70,71,70,70,70,70,71,71,71,71,72,72,72,72,73,73,73,73,73,73,74,74,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,73,73,73,73,73,75,73,75,74,74,74,74,74,74,73,73,73,82,72,72,72,82,72,71,71,69,69,77,87,76,83,73,66,81,67,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,63,63,63,63,62,62,62,61,61,61,60,60,59,59,58,58,57,57,57,57,56,56,55,55,54,54,54,53,53,53,52,52,52,51,51,50,50,49,49,49,49,48,48,48,47,47,47,46
2024,7,19,46,46,45,45,45,45,44,44,44,44,44,43,43,43,43,43,42,42,42,42,42,41,41,41,41,41,41,41,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,37,41,54,41,54,54,45,45,45,45,45,46,46,50,55,51,51,52,48,48,49,49,54,55,55,50,51,50,51,51,51,52,52,52,53,53,53,51,51,52,52,52,53,53,54,54,54,55,55,55,56,56,59,60,60,60,61,61,61,62,62,62,63,63,63,64,64,64,65,65,65,65,66,66,66,67,67,67,67,68,68,68,74,74,69,69,69,69,75,73,73,74,74,74,74,74,74,75,75,75,75,75,76,76,76,76,76,76,76,71,71,71,71,71,71,71,71,71,71,71,71,71,78,78,78,77,77,77,77,77,71,71,71,71,73,82,82,82,82,82,84,84,82,82,81,81,81,83,83,83,83,83,80,82,82,76,76,75,85,80,77,77,80,64,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,62,62,62,62,62,61,61,61,61,60,60,59,59,59,58,58,57,57,57,56,56,55,55,55,54,54,54,53,53,52,52,51,51,51,51,50,50,50,49,49,49,48,48,48,48,47,47,47,47
2024,7,20,47,46,46,46,46,46,45,45,45,45,44,44,44,44,44,43,43,43,43,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,47,47,58,51,51,58,59,59,59,59,52,52,52,53,53,58,58,59,59,59,52,53,53,53,61,61,64,64,64,58,58,59,59,59,60,60,60,61,61,61,61,62,62,62,63,63,63,63,64,64,65,65,65,66,66,66,66,67,67,67,68,68,69,69,69,69,69,70,70,71,71,71,72,72,72,72,73,73,73,73,73,74,72,72,72,74,75,75,75,78,72,73,73,73,73,79,74,80,80,80,80,80,81,81,81,81,81,81,83,83,83,83,83,84,85,85,85,85,85,90,90,85,85,90,85,84,90,90,90,84,84,93,92,88,88,88,88,88,88,87,87,87,87,87,86,86,86,85,85,85,78,85,85,90,90,81,89,84,79,81,90,80,72,71,72,72,72,72,73,73,73,73,73,73,73,73,73,73,72,72,71,71,70,69,69,68,67,67,66,65,64,64,63,63,62,62,62,61,61,61,60,61,61,61,62,62,63,63,63,62,62,61,61,61,60,59,59,59,58,57,57,57,57,56,55,55,55,55
2024,7,21,55,55,55,55,55,55,56,55,55,56,56,56,56,55,55,55,55,54,54,54,54,54,53,53,52,52,52,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,54,54,55,55,55,55,55,55,55,55,56,56,56,56,68,59,58,67,64,60,60,60,59,56,56,57,63,63,63,62,62,59,59,59,58,60,57,62,62,58,58,58,58,59,59,59,59,59,60,60,61,61,61,61,62,62,62,62,63,63,63,63,61,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,66,67,67,67,68,68,68,69,69,69,69,70,70,70,71,71,71,71,71,72,71,72,71,72,72,72,72,72,73,73,73,73,74,74,74,74,74,74,80,81,75,81,75,81,75,81,81,81,76,82,82,82,82,76,82,82,82,82,76,76,76,76,82,82,89,87,87,89,89,87,77,77,77,86,88,86,76,76,75,85,84,75,84,77,74,74,83,83,77,82,79,84,81,80,76,69,67,67,67,67,67,67,67,67,67,67,66,66,66,66,65,65,65,64,64,64,64,64,63,63,62,62,62,61,61,60,60,59,59,58,58,57,57,57,56,56,55,55,54,54,53,53,53,52,52,52,52,51,51,51,51,50,50,50,49,49,49,48,48,48,47
2024,7,22,47,47,47,47,46,46,46,46,46,45,45,45,45,45,45,45,44,44,44,44,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,47,58,55,46,56,56,59,59,56,51,51,52,60,60,60,57,53,58,54,58,55,59,59,59,60,60,56,57,57,57,57,58,58,58,59,59,60,60,60,60,61,61,61,61,62,62,62,60,63,61,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,67,67,67,67,68,68,68,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,77,77,71,71,71,77,71,71,71,71,71,71,72,72,72,72,72,72,78,72,72,72,72,72,71,71,71,71,71,71,71,71,71,71,77,70,72,76,81,81,81,81,83,83,83,83,82,82,81,79,79,79,81,72,78,85,84,72,84,80,76,75,62,62,69,79,62,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,59,59,59,59,58,58,57,57,57,56,56,56,55,55,55,54,54,53,53,53,52,52,51,51,51,50,50,50,49,49,49,48,48,48,47,47,46,46,46,46,46,45,45,45,45,44
2024,7,23,45,44,44,44,44,43,43,43,43,43,43,42,42,42,42,42,41,41,41,41,41,41,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,42,45,45,57,57,53,49,49,49,49,46,46,46,47,58,58,59,59,48,59,60,49,50,60,61,51,54,54,55,55,55,52,56,56,56,56,57,54,55,55,55,56,56,56,57,57,57,58,58,58,59,59,59,60,60,60,60,61,61,61,61,62,62,62,63,63,63,64,64,64,64,65,65,65,66,66,66,67,67,67,68,68,68,69,69,71,71,75,75,69,69,76,76,76,77,77,77,77,78,78,78,78,78,79,79,79,79,79,79,79,80,80,80,82,82,82,82,82,82,82,83,83,82,82,82,82,82,81,81,81,81,81,86,90,85,85,85,85,84,84,84,88,88,88,88,87,81,80,82,82,82,82,79,79,79,81,73,85,80,76,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,61,60,60,60,60,59,59,59,58,58,57,57,56,56,55,55,55,54,54,53,53,53,52,52,51,51,51,51,50,50,49,49,49,48,48,48,47,47,47,47,46,46,46,46,46,45,45
2024,7,24,45,45,45,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,41,41,42,42,42,42,42,42,42,42,42,41,41,41,41,41,40,41,41,40,41,41,40,40,41,41,41,41,41,41,41,41,41,41,41,41,57,46,57,57,49,50,50,50,50,47,47,51,56,56,57,57,53,58,58,58,55,56,56,56,57,57,64,64,58,58,59,66,59,60,60,60,61,61,59,59,60,63,60,63,63,64,62,62,63,63,63,64,64,64,65,65,65,66,66,67,67,67,68,68,68,69,69,69,70,70,70,71,71,72,72,72,72,73,73,73,73,73,74,74,74,74,74,75,75,75,75,76,76,76,76,77,77,77,77,77,77,78,78,78,78,78,78,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,78,89,80,88,79,77,76,76,76,76,76,76,75,77,77,77,77,76,76,76,75,75,75,75,75,75,75,72,72,72,72,83,85,80,85,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,68,68,67,67,66,66,65,65,64,63,63,63,62,62,62,61,61,61,60,60,60,60,60,59,58,57,57,57,56,56,55,55,54,54,54,53,53,53,52,52,52,51,51,51,51,50,50,50
2024,7,25,50,49,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,46,46,46,46,45,45,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,47,58,46,46,46,46,56,56,59,51,51,59,52,57,57,58,53,54,54,55,59,55,55,56,56,57,57,57,58,58,59,59,59,60,60,60,61,58,59,59,59,60,63,63,61,61,61,61,64,64,65,65,65,65,66,66,66,66,67,67,67,68,68,68,68,68,69,69,69,69,70,70,70,70,70,71,71,71,71,71,71,71,72,72,72,72,78,76,76,76,76,78,78,79,79,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,80,78,78,72,72,78,78,78,78,80,81,81,81,81,81,81,81,81,81,82,82,90,90,90,90,90,90,90,90,85,85,85,85,84,84,84,84,84,84,84,84,80,80,80,80,70,67,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,62,62,62,61,61,60,60,60,59,59,59,59,58,58,58,57,57,57,56,56,56,56,55,55,55,54,54,54,53,53,53,52,52,52,52,51,51,51,50
