Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,     SUM,PER UNIT
2020,7,28,11,69.6,69.6,49.7,47.1,47.7,50.1,47.6,46.8,45.4,46.8,46.8,29.5,19.2,19.2,19.2,19.9,19.5,19.1,9.9,6.9,6.9,6.2,7,6.8,7.2,7,8.3,8.7,7.7,3.6,9,808,0.695712
2020,7,28,12,65,65,50.2,49.1,49.5,51.9,49.5,47.3,46.4,47.3,46.9,30,20.2,20.2,20.2,20,17.8,19.6,8.9,7.2,7.2,4.3,7.3,7.1,7.5,7.3,8.7,9.1,8.1,3.7,9.4,811.9,0.699070
2020,7,28,13,73.1,73.1,46.8,47.3,46.5,51.2,48.1,45.3,43.5,45.3,45.5,21.1,16.4,16.4,16.4,11,17.3,18,10.1,7.1,7.1,3.9,7.1,7,7.4,6.9,8.7,8.9,8,3.7,9.3,777.5,0.669451
2020,7,28,14,63,62.9,39.6,43.6,39.6,40.6,33.5,33,36.3,33,33,14.4,14.8,14.8,14.8,1.4,19,14.9,5.4,6.4,6.4,4,6.4,6.4,6.7,5.3,8.2,8.2,7.3,3.4,9.1,635.4,0.547098
2020,7,28,15,45.8,45.8,37.1,33.9,32.8,36.1,32.2,30.3,32.5,30.3,30.1,27.3,6.8,6.8,6.8,0.5,15,14,11,5.1,5.1,4.1,5.1,5.1,5.3,3.8,6.9,6.9,6.2,2.8,7.5,539,0.464095
2020,7,28,16,49.3,49.3,32.2,31.8,31.2,31.9,30.6,31.1,29.7,31.1,30.7,21.9,12.9,12.9,12.9,12.6,13.2,13.3,14.1,3.8,3.8,1.7,3.8,3.8,3.8,4,5.3,5.2,4.6,2.2,5.5,540.2,0.465128
2020,7,28,17,28,27.9,17.8,17.8,17.5,17.8,17.2,16.5,16.7,16.5,16.5,17.4,7.1,7.1,7.1,7.4,7.6,7.6,8.2,2.1,2.1,2.2,2.1,2.1,2.1,2.5,3,2.9,2.6,1.2,2.9,307.5,0.264767
2020,7,28,18,3.1,3.1,1.7,2.1,1.9,1.8,1.6,1.7,1.5,1.7,1.7,2.2,0.5,0.5,0.5,0.6,0.8,0.8,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,30.3,0.026089
2020,7,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,6,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0,0,0.1,4.6,0.003961
2020,7,29,7,16.9,16.9,11,10.4,10.7,10.5,10.8,9.8,10.9,9.8,9.9,9.4,4.6,4.6,4.6,4.1,4,4.2,4.1,1.5,1.5,1.5,1.5,1.6,1.6,1.5,1.7,1.7,1.6,0.7,2.3,185.9,0.160065
2020,7,29,8,35.1,35.2,23,22.8,22.6,22.6,22.2,22.3,22.2,22.3,23,24.2,9.4,9.4,9.4,9.5,9.7,10,10.1,3.2,3.2,3.5,3.1,3,3.3,3.5,4,4,3.3,1.6,4.9,405.6,0.349234
2020,7,29,9,53,53.2,34.9,35.2,33.6,33.7,32.7,34.7,33.5,34.7,35.2,37.7,14.2,14.2,14.2,14.4,14.9,15.2,15.5,4.5,4.5,5.3,4.8,5,5.1,5.3,6.1,6.1,5.2,2.5,7,616.1,0.530480
2020,7,29,10,66.1,66.1,43.5,44.3,42.5,42,42,42.9,42.8,42.9,43.2,45.4,18,18,18.1,18.2,18.3,18.5,19,5.9,5.9,6.2,6.2,6.2,6.4,6.1,7.5,7.5,6.5,3.1,8.5,767.8,0.661099
2020,7,29,11,76.8,76.9,50.1,50.8,49.4,48.5,45.8,47.7,46.5,47.7,49,50.8,19.3,19.3,19.3,19.3,20.4,20.9,21.2,6.8,6.8,6.8,7.1,6.9,7.2,6.3,8.5,8.5,7.4,3.5,9.4,864.9,0.744705
2020,7,29,12,77.9,77.9,53.2,54.1,52.7,51.7,50.8,50.6,51.4,50.6,51.2,52.6,21,21,21,21,21.6,21.9,22.6,7.3,7.3,7.1,7.3,7.3,7.5,6.4,8.8,8.8,7.7,3.6,9.7,913.6,0.786637
2020,7,29,13,80.6,80.6,53,53.9,52.4,51.6,51.1,51.4,51.6,51.4,51.5,53.1,21.4,21.4,21.4,21.3,21.9,21.9,23,7.2,7.2,6.7,7.2,7.2,7.4,7.5,8.6,8.6,7.5,3.5,9.4,922.5,0.794300
2020,7,29,14,76.7,76.7,49.5,49.5,48.3,48.2,47.6,48.6,48,48.6,48.6,49.9,20.3,20.3,20.3,19.3,20.3,20.8,21.5,6.8,6.8,4.9,6.8,6.7,7,7.1,8.1,7.9,6.8,3.3,8.8,864,0.743930
2020,7,29,15,66,66,43.2,42.4,41.8,42.1,41.2,42.2,41.5,42.2,41.9,44.4,17.1,17.1,17.1,17.2,17.6,17.9,18.6,5.5,5.5,5.9,5.5,5.5,5.7,6,7.1,6.9,6.1,2.9,7.5,747.6,0.643706
2020,7,29,16,47.8,47.7,31,30.6,29.5,28,27.3,20,25.6,20,20,0.5,10.7,10.7,10.7,10.3,13,12.8,13.1,3.9,3.9,2.9,4,4.1,4.1,3.8,5.1,5,4.4,2.1,5.5,458.1,0.394438
2020,7,29,17,26.7,26.7,16.9,17,16.6,16,15.7,11.1,13.8,11.1,11.1,0.1,6.3,6.3,6.3,1.4,7.3,6.7,7.4,1.9,2,0.1,2,2.1,2.1,1.4,2.9,2.8,2.4,1.2,2.9,248.3,0.213794
2020,7,29,18,2.9,2.8,1.3,1.9,1.6,1.3,1.3,1.2,1.2,1.2,1.2,0.9,0.4,0.4,0.4,0.4,0.6,0.6,0.7,0.1,0.1,0.1,0.1,0,0.1,0.1,0.2,0.2,0.2,0.1,0.1,23.7,0.020406
2020,7,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,6,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0,0,0,0.1,3.7,0.003186
2020,7,30,7,16.7,16.7,10.6,10.2,10.2,10.3,10.5,10.7,10.8,10.7,10.7,9.3,4.5,4.5,4.5,4.6,4.5,4.6,4.1,0.1,0.1,1.6,1.5,1.6,1.6,1.5,1.4,1.8,0.1,0.7,2.2,182.9,0.157482
2020,7,30,8,35.2,35.3,21,21.5,21.7,21.5,22.4,22,23.2,22,22.9,23.9,9.4,9.5,9.5,9.7,9.1,9.8,9.9,1.4,1.4,3,2.7,3.2,2.9,2.9,0.1,2.9,1.3,1.2,4.8,387.3,0.333477
2020,7,30,9,53.2,53.3,33.1,34,34.5,33,34.2,34.7,35,34.7,35.4,36.8,14.6,14.6,14.6,14.9,14.1,15,15.1,4.2,4.2,3.1,4.3,4.7,4.3,3.8,1.9,4.5,2.6,1.8,7,601.2,0.517651
2020,7,30,10,67.1,67.2,43.9,43.6,43.8,43.4,43.2,43.6,43.9,43.6,43.8,44.1,18.2,18.2,18.2,15.6,17,18.5,17.5,5.9,5.9,2.1,5.7,5.8,5.8,4.1,4.6,5.8,3.9,2.4,8.2,754.6,0.649733
2020,7,30,11,76.7,76.8,49.3,49.5,49.1,48.9,47.1,48.8,49.2,48.8,49.7,44.1,13.3,13.3,13.3,12.2,19.5,20.7,17.8,6.7,6.7,2.9,6.8,6.5,7,3.9,6.5,7.3,4.9,3,9.2,819.5,0.705614
2020,7,30,12,80.8,80.8,47.8,52.5,50.8,50.7,49.8,51.2,50.6,51.2,50.5,43.2,19.5,19.5,19.5,8.7,16.1,19.9,13.5,6.9,6.9,1.5,7.1,7,7.4,4.6,6.9,7.8,4.5,3.2,9.7,850.1,0.731961
2020,7,30,13,80.1,80.1,48.4,50.7,50.1,48.1,47.3,49.4,49.3,49.4,49.4,43.3,17.8,17.8,17.8,1.9,16.1,16,3.5,6.7,6.7,5.3,6.8,6.7,7,6,7.5,8.1,6.5,3.3,9.5,816.6,0.703117
2020,7,30,14,74.1,74.1,46.1,45.3,44.1,40.5,35.6,38.2,40,38.2,37.8,37.1,18.1,18.1,18.1,14.5,14.1,5,3.6,6.1,6.2,4.8,6.2,6.1,6.4,5.7,7.6,7.7,5.9,3.2,8.9,717.4,0.617703
2020,7,30,15,62.6,62.6,39.5,39.2,36.6,32.9,29.1,29,30.1,29,28.9,36.3,3.7,3.7,3.7,7.6,14.9,12.4,15.3,5.6,5.6,4,5.5,5.2,5.8,4.1,6.4,6,5.4,2.5,7.5,580.7,0.500000
2020,7,30,16,49.1,49,31.5,31.5,30.7,30.7,30.2,31.4,30.5,31.4,31.4,34.1,13.1,13.1,13.1,12.7,13.1,13.3,13.6,3.9,3.9,4.3,3.9,4.2,4,4.8,4.6,4.5,4.4,1.9,5.5,553.4,0.476494
2020,7,30,17,27.6,27.6,17.4,17.6,17.1,17,16.6,17.6,16.8,17.6,17.6,19.1,7.1,7.1,7.1,7.2,7.4,7.5,7.8,2,2,2.4,2.1,2.2,2.1,2.7,2.2,2.3,2.3,1,3,307.1,0.264422
2020,7,30,18,2.9,2.9,1.4,1.9,1.6,1.4,1.4,1.6,1.4,1.6,1.6,1.9,0.5,0.5,0.5,0.5,0.7,0.7,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0.1,0.1,0,0.1,26.9,0.023162
2020,7,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,6,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,1.9,0.001636
2020,7,31,7,0.1,0.1,0.6,0.1,0.1,0.1,0.1,9.6,0.1,9.7,9.7,9.2,4.5,4.5,4.5,4.4,4.5,4,4.1,1.7,1.7,1.4,1.7,1.5,1.7,1.5,0,0,0,0,2.2,83.4,0.071810
2020,7,31,8,1,1,7.1,0.6,0.5,0.6,0.7,19.2,0.8,19.2,19.6,23.3,9.5,9.6,9.6,9.4,9.4,9,10,3.4,3.4,3.5,3.5,3.5,3.5,3.5,0.1,0.1,0.1,0.1,4.9,189.7,0.163337
2020,7,31,9,2.9,2.9,8.2,1.9,2.3,2.3,1.9,31.4,15.6,31.5,32.4,37.5,14.7,14.7,14.7,14.9,14.7,14.6,15.8,5,5,5.2,5.1,5.2,5.2,5.3,0.3,0.4,0.3,0.2,7.1,319.2,0.274841
2020,7,31,10,33.8,33.8,8.2,5,5.1,4.8,11.6,42.2,38.6,42.2,43,47,18.5,18.5,18.5,19,18.6,18.7,19.8,6.1,6.1,6.3,6.2,6.3,6.2,6.4,0.7,1,0.6,0.4,8.4,501.6,0.431893
2020,7,31,11,63.2,63.3,24.7,10.6,15.5,6.7,16.3,49.2,47.4,49.2,49.4,52.8,21.4,21.4,21.4,21.6,20.9,21.2,21.8,6.9,6.9,6.9,7,6.9,7.1,7,1.1,1.2,0.9,0.5,9.5,659.9,0.568194
2020,7,31,12,77.8,77.8,30.5,47.4,37.1,29.7,42.9,53.3,50.4,53.3,53.6,56.1,22.8,22.8,22.9,23.2,21.8,22.8,23,7,7,7,7.2,7,7.3,7,1.2,1.2,1.1,0.5,9.7,832.4,0.716721
2020,7,31,13,79.9,79.9,40.4,48.6,45.5,35.9,46.4,52.6,50.3,52.6,53.5,55.6,22.7,22.7,22.7,22.9,21.8,22.7,23.1,6.9,6.9,7.1,7.1,7.1,7.2,6.7,1.9,0.9,1,0.4,9.7,862.7,0.742810
2020,7,31,14,76,76,38.5,44.6,45.1,37.9,44.5,48.5,47,48.5,49,50.2,20.6,20.6,20.6,21,19.7,20.9,21,6.4,6.4,6.8,6.6,6.8,6.7,6.9,1.8,0.7,0.7,0.3,8.9,809.2,0.696745
2020,7,31,15,64.9,64.8,26.6,37.6,38.7,30.6,37.8,41.6,40.3,41.6,41.8,42,17.2,17.2,17.2,17.7,17,17.8,18.1,5.5,5.5,5.5,5.6,5.7,5.7,5.7,1.4,0.4,0.3,0.2,7.5,679.5,0.585070
2020,7,31,16,39.4,39.3,0.9,8.5,17.1,12.4,3.1,16.2,0.5,16.2,16.3,27.1,4.9,4.9,4.9,8.5,7.2,12.1,12.9,3.6,3.6,4.4,3.9,4.1,3.8,4.4,2.8,1.5,1.4,0.6,5.4,291.9,0.251335
2020,7,31,17,22.9,22.8,0.1,7.2,11.6,6.2,6.4,4.5,0.1,4.5,4.6,16.3,2.5,2.5,2.5,1.2,4.8,6,5.7,2,2,2.4,2,2.2,2,2.6,1.5,0.3,0.4,0.1,2.8,152.7,0.131479
2020,7,31,18,1.3,1.3,0,0.4,0.2,0,0,0,0,0,0,1.3,0,0,0,0,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0,0,0,0.1,6.3,0.005424
2020,7,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,7,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0.6,0.000517
2020,8,1,7,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0.1,0.1,10.6,0,0,0,0,0,0,4.4,1.5,1.5,1.6,1.6,1.6,1.5,1.5,0,0,0,0,2.3,28.9,0.024884
2020,8,1,8,0.7,0.7,0.5,0.4,0.4,0.5,0.5,0.5,0.6,0.5,0.5,22.3,0.3,0.3,0.3,0.3,0.3,0.3,8.8,2.9,2.9,3.2,3,3.1,2.8,3.2,0.1,0.1,0.1,0,4.9,65,0.055967
2020,8,1,9,2.3,2.3,2.2,1.7,1.3,1.5,1.5,2.2,1.5,2.2,2.2,33,0.7,0.7,0.7,0.9,1.1,0.9,11.8,4,4,4.4,4.6,4.3,4.1,4.4,0.3,0.3,0.3,0.1,7.1,108.6,0.093508
2020,8,1,10,5.4,5.4,3.4,3.4,3,3.4,3.5,3.7,3.3,3.7,3.8,39.3,1.6,1.6,1.6,2.2,1.5,2.3,15.9,5.3,5.3,5.7,5.4,5.5,5.3,3.5,0.6,0.7,0.6,0.3,8,154.2,0.132771
2020,8,1,11,9.6,9.6,5.4,5.1,4.9,5,4.7,17.7,4.7,17.7,17.8,45.9,9.3,9.3,9.3,6.5,2.3,2.9,17.8,6.4,6.4,6.8,6.5,6.3,6.3,5.1,1.2,1,0.9,0.4,8.9,261.7,0.225331
2020,8,1,12,9.6,9.6,6,7.2,6.6,6.8,6.7,24.1,5.6,24.1,24.3,50.6,8.7,8.7,8.7,18.6,2.9,16.3,19.6,6.8,6.8,7,6.9,7,6.7,5.1,1.2,1.2,1.1,0.5,9.4,324.4,0.279318
2020,8,1,13,8,8,4.9,17.6,5,8.6,10.6,37.1,16.3,37.1,37.2,48,16.9,16.9,16.9,18.3,15.4,19.6,20.3,6.7,6.7,6.7,6.7,6.8,6,5.4,2.4,1.2,0.9,0.5,9.7,422.4,0.363699
2020,8,1,14,9,9,4.1,9.4,3.6,3.1,8.7,40.7,15.9,40.7,40.7,43.2,15.9,15.9,15.9,15.8,13.8,19.4,17.9,6,6,4.4,5.9,6.4,5.8,4.1,2,0.8,0.5,0.3,8.8,393.7,0.338987
2020,8,1,15,12,12,1.8,15,2.7,3.3,1.5,29.6,17.3,29.6,29.9,35.7,13.9,13.9,13.9,13.2,10.7,16.4,13.8,5.4,5.4,3.5,5.2,5.1,4.9,5.8,1.4,0.4,0.3,0.1,6.5,330.2,0.284312
2020,8,1,16,4.8,4.8,0.4,0.5,0.6,12.3,0.4,0.4,0.5,0.4,0.4,16.5,0.5,0.5,0.5,0.2,0.2,4.1,4.1,3.8,3.8,4.3,4,4.3,4,4.7,1.6,1.9,0.4,0.8,5.5,91.2,0.078526
2020,8,1,17,1.9,1.9,0.4,0,0,7,0,0.2,0,0.2,0.2,10.7,0,0,0,0,0,0.2,0.7,2.1,2.1,2.5,2.1,2.3,2.1,2.7,1,0.1,0.1,0,2.9,43.4,0.037369
2020,8,1,18,0.3,0.3,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0,0,0,0,0.1,2.1,0.001808
2020,8,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000
2020,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.000431
2020,8,2,7,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0,0.1,0.1,9.6,0,0,0,0,0,0,3.9,1.7,1.7,1.4,1.7,1.7,1.7,1.4,0,0,0,0,2.2,27.8,0.023937
2020,8,2,8,0.6,0.6,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,23.9,0.2,0.2,0.2,0.2,0.2,0.2,7.6,3.4,3.4,3.5,3.5,3.5,3.5,3.5,0.1,0.1,0.1,0,4.7,67.1,0.057775
2020,8,2,9,2.1,2.1,1.7,1.8,1.4,1.8,1.6,1.3,1.4,1.3,1.4,35.6,0.6,0.6,0.6,0.9,0.8,0.7,11.5,5,5,5.3,5.1,5.3,5.1,5.4,0.3,0.3,0.3,0.1,7,113.4,0.097641
2020,8,2,10,4.5,4.5,3.3,3,3.5,3.1,4.4,4.1,4.1,4.1,4.2,42.8,1.3,1.3,1.3,1.3,1.4,1.4,11.9,6.1,6.1,6.3,6.2,6.5,6.2,6.5,0.7,0.6,0.6,0.3,8.5,160.1,0.137851
2020,8,2,11,7.2,7.2,6,4.5,6.4,5.9,12.5,5.5,6.6,5.5,5.6,45.9,2.3,2.3,2.3,2.4,2.3,2.9,15.3,6.8,6.8,7.1,6.9,7.3,6.9,7.4,1,2.4,1.1,1,9.3,212.6,0.183055
2020,8,2,12,11.4,11.4,7,7.1,5.9,12,26.6,6.3,6.9,6.3,6.4,46.2,2.3,2.3,2.3,2.8,2.9,2.2,17.4,7.2,7.2,7.4,7.3,7.7,7.3,7.7,1.8,4,1.1,1.7,9.8,255.9,0.220338
2020,8,2,13,8.6,8.6,6.6,6.1,4.5,25.3,6.9,7.3,6.6,7.3,7.4,42.5,2,2,2,2.2,2.8,2.5,17.5,7.1,7.1,7.4,7.3,7.6,7.2,7.4,3.1,3.7,1.1,1.5,9.4,238.6,0.205442
2020,8,2,14,20.5,20.5,4,7.7,3.5,26.9,3.2,8,2.9,8,8.1,36.8,1.5,1.5,1.5,3,1.6,2.7,13.9,6.5,6.5,6.8,6.6,7,6.6,6.9,2.8,4.3,2.1,1.8,8.2,241.9,0.208283
2020,8,2,15,27.3,27.3,2.1,18,1.6,21.6,1.4,1.5,1.8,1.5,1.5,29.8,0.5,0.5,0.5,3.4,0.8,2.3,9.1,5.4,5.4,5.7,5.5,5.8,5.4,5.9,1.5,4.5,1.3,1.9,6.5,207.3,0.178491
