Year,Month,Day,Period,1,2,3,,,
2024,8,19,14,66.917,71.329,60.399,,,
2024,8,19,15,68.884,73.468,61.440,,,
2024,8,19,16,69.910,73.953,60.670,,,
2024,8,19,17,68.472,72.809,58.709,,,
2024,8,19,18,64.865,69.041,54.259,,,
2024,8,19,19,62.665,66.053,51.879,,,
2024,8,19,20,60.550,64.384,52.961,,,
2024,8,19,21,57.123,59.472,50.364,,,
2024,8,19,22,51.772,54.681,46.334,,,
2024,8,19,23,46.631,50.280,42.452,,,
2024,8,19,24,43.458,46.256,39.802,,,
2024,8,20,1,41.534,43.335,38.246,,,
2024,8,20,2,40.212,41.128,37.624,,,
2024,8,20,3,39.587,39.688,37.178,,,
2024,8,20,4,39.757,39.056,37.476,,,
2024,8,20,5,40.772,39.258,38.706,,,
2024,8,20,6,42.729,39.056,40.951,,,
2024,8,20,7,45.669,41.397,43.575,,,
2024,8,20,8,48.979,45.395,46.929,,,
2024,8,20,9,52.195,49.432,49.918,,,
2024,8,20,10,55.695,53.308,53.150,,,
2024,8,20,11,59.619,56.901,55.936,,,
2024,8,20,12,63.088,60.239,57.978,,,
2024,8,20,13,66.081,62.917,60.588,,,
2024,8,20,14,68.408,65.878,62.509,,,
2024,8,20,15,70.164,68.220,63.334,,,
2024,8,20,16,70.502,69.242,63.036,,,
2024,8,20,17,68.493,68.516,60.751,,,
2024,8,20,18,64.453,65.636,56.058,,,
2024,8,20,19,61.534,62.890,53.691,,,
2024,8,20,20,58.784,60.925,54.448,,,
2024,8,20,21,54.373,56.027,51.730,,,
2024,8,20,22,48.726,51.235,47.375,,,
2024,8,20,23,44.030,46.498,43.467,,,
2024,8,20,24,41.185,42.299,40.424,,,
2024,8,21,1,39.482,39.567,38.747,,,
2024,8,21,2,38.287,37.723,37.800,,,
2024,8,21,3,37.726,36.552,37.462,,,
2024,8,21,4,38.033,35.974,37.760,,,
2024,8,21,5,39.080,36.216,38.896,,,
2024,8,21,6,40.730,36.216,40.830,,,
2024,8,21,7,43.194,38.235,43.237,,,
2024,8,21,8,46.335,41.492,46.713,,,
2024,8,21,9,49.688,45.045,50.242,,,
2024,8,21,10,53.464,48.046,53.421,,,
2024,8,21,11,57.282,51.666,56.585,,,
2024,8,21,12,61.555,56.309,58.749,,,
2024,8,21,13,66.980,60.172,60.954,,,
2024,8,21,14,70.058,64.344,62.996,,,
2024,8,21,15,72.427,67.049,64.673,,,
2024,8,21,16,73.527,68.395,64.294,,,
2024,8,21,17,71.444,67.910,62.211,,,
2024,8,21,18,66.462,65.393,57.667,,,
2024,8,21,19,63.057,63.280,54.841,,,
2024,8,21,20,59.439,60.898,55.192,,,
2024,8,21,21,55.463,57.036,52.339,,,
2024,8,21,22,50.227,52.864,48.065,,,
2024,8,21,23,45.553,48.598,44.238,,,
2024,8,21,24,42.337,44.802,41.249,,,
2024,8,22,1,40.180,42.191,39.234,,,
2024,8,22,2,38.540,40.065,38.192,,,
2024,8,22,3,37.567,38.787,37.597,,,
2024,8,22,4,37.081,37.898,37.476,,,
2024,8,22,5,36.816,37.656,37.868,,,
2024,8,22,6,36.785,36.795,38.057,,,
2024,8,22,7,38.911,38.935,39.017,,,
2024,8,22,8,43.427,43.160,41.452,,,
2024,8,22,9,48.546,47.817,44.549,,,
2024,8,22,10,54.003,52.393,47.443,,,
2024,8,22,11,59.260,56.847,49.526,,,
2024,8,22,12,63.691,61.329,51.054,,,
2024,8,22,13,67.573,65.151,51.879,,,
2024,8,22,14,70.365,68.664,52.907,,,
2024,8,22,15,72.586,71.302,53.759,,,
2024,8,22,16,73.295,72.365,53.678,,,
2024,8,22,17,71.899,71.867,52.663,,,
2024,8,22,18,67.573,69.027,50.364,,,
2024,8,22,19,63.554,66.712,49.079,,,
2024,8,22,20,60.254,65.057,50.080,,,
2024,8,22,21,55.156,60.508,48.038,,,
2024,8,22,22,50.122,55.986,44.995,,,
2024,8,22,23,46.441,51.357,42.304,,,
2024,8,22,24,44.347,46.942,40.032,,,
2024,8,23,1,42.454,43.632,38.382,,,
2024,8,23,2,41.058,41.263,37.421,,,
2024,8,23,3,39.926,39.500,36.853,,,
2024,8,23,4,39.016,38.437,36.461,,,
2024,8,23,5,38.540,37.818,36.583,,,
2024,8,23,6,37.948,36.297,36.421,,,
2024,8,23,7,40.032,38.114,36.853,,,
2024,8,23,8,44.051,42.124,38.030,,,
2024,8,23,9,48.514,46.673,39.802,,,
2024,8,23,10,54.109,51.706,41.884,,,
2024,8,23,11,58.974,56.780,43.805,,,
2024,8,23,12,63.226,62.244,45.441,,,
2024,8,23,13,67.287,66.524,47.118,,,
2024,8,23,14,70.841,70.440,48.728,,,
2024,8,23,15,72.660,73.186,50.310,,,
2024,8,23,16,72.988,74.478,51.270,,,
2024,8,23,17,71.306,74.168,51.013,,,
2024,8,23,18,67.626,71.140,49.499,,,
2024,8,23,19,65.574,68.233,48.728,,,
2024,8,23,20,63.268,64.371,50.581,,,
2024,8,23,21,57.853,61.464,48.390,,,
2024,8,23,22,51.930,56.323,45.252,,,
2024,8,23,23,47.012,51.235,41.844,,,
2024,8,23,24,44.188,47.117,39.355,,,
2024,8,24,1,42.411,44.076,38.165,,,
2024,8,24,2,40.952,41.842,37.408,,,
2024,8,24,3,39.852,40.375,37.070,,,
2024,8,24,4,39.968,39.984,37.367,,,
2024,8,24,5,41.248,40.294,38.936,,,
2024,8,24,6,43.342,40.119,40.613,,,
2024,8,24,7,46.801,42.891,43.223,,,
2024,8,24,8,50.746,47.238,47.145,,,
2024,8,24,9,55.082,52.514,50.878,,,
2024,8,24,10,60.296,57.493,54.732,,,
2024,8,24,11,65.669,63.200,57.775,,,
2024,8,24,12,70.682,69.283,60.791,,,
2024,8,24,13,75.484,73.576,64.024,,,
2024,8,24,14,78.794,76.833,67.067,,,
2024,8,24,15,81.005,78.434,69.028,,,
2024,8,24,16,81.417,77.842,69.366,,,
2024,8,24,17,78.266,76.712,66.769,,,
2024,8,24,18,70.851,74.451,61.440,,,
2024,8,24,19,64.157,72.809,58.019,,,
2024,8,24,20,59.365,70.346,58.479,,,
2024,8,24,21,55.653,64.774,54.191,,,
2024,8,24,22,50.143,59.162,49.093,,,
2024,8,24,23,45.637,53.577,44.508,,,
2024,8,24,24,43.332,49.122,41.154,,,
2024,8,25,1,41.565,46.108,39.585,,,
2024,8,25,2,40.476,43.941,38.355,,,
2024,8,25,3,39.915,42.689,38.017,,,
2024,8,25,4,40.222,42.057,38.179,,,
2024,8,25,5,41.660,42.676,39.761,,,
2024,8,25,6,43.691,42.851,41.587,,,
2024,8,25,7,45.976,45.569,44.535,,,
2024,8,25,8,45.912,50.159,48.931,,,
2024,8,25,9,46.716,55.677,54.286,,,
2024,8,25,10,49.022,60.898,58.925,,,
2024,8,25,11,51.835,63.065,64.281,,,
2024,8,25,12,54.543,71.759,70.475,,,
2024,8,25,13,57.842,76.025,76.736,,,
2024,8,25,14,60.751,79.403,81.862,,,
2024,8,25,15,63.310,82.176,83.525,,,
2024,8,25,16,64.950,82.580,82.673,,,
2024,8,25,17,64.336,80.763,77.507,,,
2024,8,25,18,61.396,77.412,69.880,,,
2024,8,25,19,60.867,75.864,65.714,,,
2024,8,25,20,58.498,74.262,64.064,,,
2024,8,25,21,54.722,69.606,59.020,,,
2024,8,25,22,49.709,64.411,52.771,,,
2024,8,25,23,45.246,58.920,47.281,,,
2024,8,25,24,42.570,54.048,43.264,,,
2024,8,26,1,40.878,50.643,41.127,,,
2024,8,26,2,39.894,48.127,39.666,,,
2024,8,26,3,39.365,46.377,39.355,,,
2024,8,26,4,39.587,45.650,39.504,,,
2024,8,26,5,41.142,45.960,40.654,,,
2024,8,26,6,42.898,45.960,42.872,,,
2024,8,26,7,46.007,48.544,46.145,,,
2024,8,26,8,49.381,53.335,51.027,,,
2024,8,26,9,52.967,57.978,56.518,,,
2024,8,26,10,57.546,63.227,62.198,,,
2024,8,26,11,62.549,68.314,68.257,,,
2024,8,26,12,66.727,73.509,74.654,,,
2024,8,26,13,70.502,77.627,80.361,,,
2024,8,26,14,73.273,80.063,84.134,,,
2024,8,26,15,75.156,81.799,85.500,,,
2024,8,26,16,75.875,82.378,81.740,,,
2024,8,26,17,73.390,81.193,77.642,,,
2024,8,26,18,68.514,77.788,70.299,,,
2024,8,26,19,67.160,75.676,66.269,,,
2024,8,26,20,63.723,73.684,65.335,,,
2024,8,26,21,58.763,68.906,59.818,,,
2024,8,26,22,52.533,63.617,53.380,,,
2024,8,26,23,47.467,58.570,47.673,,,
2024,8,26,24,44.167,53.994,43.832,,,
2024,8,27,1,42.210,50.751,41.141,,,
2024,8,27,2,40.888,48.019,39.829,,,
2024,8,27,3,40.063,46.175,39.153,,,
2024,8,27,4,40.423,45.273,39.355,,,
2024,8,27,5,41.745,45.610,40.613,,,
2024,8,27,6,43.691,45.543,42.764,,,
2024,8,27,7,46.325,48.261,46.077,,,
2024,8,27,8,47.181,53.039,51.054,,,
2024,8,27,9,47.361,58.005,56.166,,,
2024,8,27,10,47.382,62.594,61.156,,,
2024,8,27,11,47.277,66.887,65.538,,,
2024,8,27,12,48.546,70.898,70.772,,,
2024,8,27,13,51.370,73.509,75.032,,,
2024,8,27,14,53.633,75.433,78.603,,,
2024,8,27,15,55.843,76.537,80.496,,,
2024,8,27,16,56.943,76.470,79.374,,,
2024,8,27,17,55.431,74.881,75.668,,,
2024,8,27,18,52.850,71.503,67.662,,,
2024,8,27,19,52.237,69.633,62.320,,,
2024,8,27,20,51.105,67.533,61.224,,,
2024,8,27,21,48.662,63.563,56.328,,,
2024,8,27,22,44.632,58.772,50.581,,,
2024,8,27,23,41.153,54.263,45.495,,,
2024,8,27,24,39.186,50.132,41.844,,,
2024,8,28,1,38.054,47.292,39.815,,,
2024,8,28,2,37.123,45.354,38.720,,,
2024,8,28,3,36.880,44.035,38.355,,,
2024,8,28,4,37.356,43.228,38.517,,,
2024,8,28,5,38.815,43.403,39.734,,,
2024,8,28,6,40.719,43.282,41.357,,,
2024,8,28,7,43.131,45.569,44.278,,,
2024,8,28,8,45.521,49.782,47.876,,,
2024,8,28,9,47.573,53.564,51.946,,,
2024,8,28,10,50.978,56.578,55.328,,,
2024,8,28,11,53.813,59.714,59.020,,,
2024,8,28,12,56.742,61.652,61.643,,,
2024,8,28,13,60.317,65.420,64.740,,,
2024,8,28,14,63.067,67.574,67.242,,,
2024,8,28,15,65.415,68.987,68.541,,,
2024,8,28,16,66.282,69.350,67.919,,,
2024,8,28,17,64.707,68.112,64.267,,,
2024,8,28,18,60.582,64.976,58.154,,,
2024,8,28,19,59.038,63.159,55.098,,,
2024,8,28,20,56.372,60.898,54.827,,,
2024,8,28,21,53.358,57.238,51.595,,,
2024,8,28,22,49.265,53.510,47.335,,,
2024,8,28,23,45.299,49.472,43.629,,,
2024,8,28,24,42.507,45.812,40.546,,,
2024,8,29,1,40.698,43.282,38.936,,,
2024,8,29,2,39.186,41.249,37.841,,,
2024,8,29,3,38.308,39.621,37.273,,,
2024,8,29,4,37.842,38.665,37.165,,,
2024,8,29,5,37.864,38.073,37.733,,,
2024,8,29,6,37.620,36.889,37.827,,,
2024,8,29,7,40.286,38.437,38.936,,,
2024,8,29,8,44.326,41.895,41.506,,,
2024,8,29,9,48.514,45.798,44.914,,,
2024,8,29,10,52.681,49.392,48.579,,,
2024,8,29,11,56.499,53.120,49.390,,,
2024,8,29,12,59.873,56.794,52.041,,,
2024,8,29,13,62.686,60.037,53.596,,,
2024,8,29,14,65.151,63.442,55.287,,,
2024,8,29,15,66.505,65.932,56.288,,,
2024,8,29,16,66.843,67.331,56.017,,,
2024,8,29,17,65.447,66.524,54.881,,,
2024,8,29,18,61.111,63.523,51.974,,,
2024,8,29,19,58.826,61.679,50.946,,,
2024,8,29,20,55.431,59.741,51.378,,,
2024,8,29,21,51.222,55.704,48.876,,,
2024,8,29,22,46.822,51.653,45.955,,,
2024,8,29,23,42.972,47.857,42.966,,,
2024,8,29,24,40.286,44.156,40.275,,,
2024,8,30,1,38.466,41.424,38.666,,,
2024,8,30,2,36.954,39.500,37.651,,,
2024,8,30,3,35.939,37.993,36.894,,,
2024,8,30,4,35.315,37.131,36.637,,,
2024,8,30,5,35.050,36.633,36.745,,,
2024,8,30,6,34.680,35.328,36.502,,,
2024,8,30,7,36.711,36.701,36.786,,,
2024,8,30,8,40.275,40.415,38.869,,,
2024,8,30,9,44.347,44.722,41.262,,,
2024,8,30,10,49.191,48.705,44.332,,,
2024,8,30,11,53.940,53.133,47.362,,,
2024,8,30,12,58.329,57.709,50.324,,,
2024,8,30,13,61.999,61.679,53.678,,,
2024,8,30,14,64.960,65.245,56.450,,,
2024,8,30,15,67.097,67.991,58.614,,,
2024,8,30,16,68.186,69.337,59.493,,,
2024,8,30,17,67.382,68.583,58.654,,,
2024,8,30,18,63.480,65.474,56.058,,,
2024,8,30,19,60.391,63.254,54.516,,,
2024,8,30,20,56.594,61.248,54.989,,,
2024,8,30,21,51.211,56.511,52.176,,,
2024,8,30,22,45.563,52.003,47.740,,,
2024,8,30,23,41.301,47.265,43.818,,,
2024,8,30,24,38.805,43.443,40.884,,,
2024,8,31,1,37.039,41.182,39.112,,,
2024,8,31,2,36.023,39.379,38.436,,,
2024,8,31,3,35.399,38.181,38.084,,,
2024,8,31,4,35.484,37.844,38.260,,,
2024,8,31,5,36.594,38.342,39.896,,,
2024,8,31,6,38.339,38.423,41.316,,,
2024,8,31,7,40.941,40.455,44.238,,,
2024,8,31,8,43.924,44.237,48.863,,,
2024,8,31,9,47.192,48.732,53.678,,,
2024,8,31,10,51.539,53.362,58.343,,,
2024,8,31,11,56.224,58.166,63.875,,,
2024,8,31,12,61.195,63.240,68.906,,,
2024,8,31,13,66.409,67.453,73.301,,,
2024,8,31,14,70.746,71.611,77.385,,,
2024,8,31,15,74.215,74.626,80.239,,,
2024,8,31,16,75.738,75.608,78.846,,,
2024,8,31,17,73.707,74.653,75.208,,,
2024,8,31,18,68.546,71.409,67.919,,,
2024,8,31,19,64.897,68.771,64.253,,,
2024,8,31,20,60.085,65.017,63.401,,,
2024,8,31,21,54.807,59.378,58.452,,,
2024,8,31,22,48.377,54.223,51.527,,,
2024,8,31,23,43.363,49.015,46.226,,,
2024,8,31,24,40.645,44.843,42.182,,,
2024,9,1,1,38.911,42.609,38.179,,,
2024,9,1,2,36.880,40.415,36.421,,,
2024,9,1,3,35.822,38.773,35.406,,,
2024,9,1,4,36.076,38.073,35.758,,,
2024,9,1,5,38.128,38.787,37.773,,,
2024,9,1,6,40.349,38.921,40.938,,,
2024,9,1,7,43.575,41.357,44.400,,,
2024,9,1,8,47.044,45.502,49.458,,,
2024,9,1,9,50.301,49.701,54.002,,,
2024,9,1,10,54.257,54.223,57.870,,,
2024,9,1,11,58.287,59.256,62.130,,,
2024,9,1,12,61.946,64.169,64.943,,,
2024,9,1,13,64.939,68.825,67.919,,,
2024,9,1,14,67.213,72.311,70.556,,,
2024,9,1,15,69.085,74.182,72.084,,,
2024,9,1,16,69.667,74.451,69.758,,,
2024,9,1,17,68.927,72.903,69.758,,,
2024,9,1,18,66.198,70.037,63.266,,,
2024,9,1,19,64.157,69.027,63.239,,,
2024,9,1,20,61.121,66.214,62.401,,,
2024,9,1,21,57.208,61.814,58.560,,,
2024,9,1,22,51.645,57.413,52.974,,,
2024,9,1,23,46.515,52.756,47.078,,,
2024,9,1,24,43.215,48.746,42.547,,,
2024,9,2,1,41.079,45.852,39.423,,,
2024,9,2,2,39.577,43.874,36.867,,,
2024,9,2,3,38.900,42.501,36.164,,,
2024,9,2,4,39.143,42.030,36.515,,,
2024,9,2,5,41.058,43.039,38.828,,,
2024,9,2,6,43.321,43.914,42.290,,,
2024,9,2,7,46.705,46.431,45.820,,,
2024,9,2,8,50.069,50.885,50.405,,,
2024,9,2,9,53.464,55.394,54.651,,,
2024,9,2,10,57.229,59.849,58.776,,,
2024,9,2,11,60.984,63.482,61.981,,,
2024,9,2,12,63.850,66.982,65.051,,,
2024,9,2,13,66.505,69.862,67.499,,,
2024,9,2,14,68.451,72.284,70.109,,,
2024,9,2,15,69.762,73.778,71.435,,,
2024,9,2,16,69.974,74.384,71.070,,,
2024,9,2,17,68.525,73.495,68.730,,,
2024,9,2,18,65.754,70.790,61.779,,,
2024,9,2,19,64.527,69.996,61.657,,,
2024,9,2,20,61.904,67.183,60.818,,,
2024,9,2,21,58.329,62.298,57.005,,,
2024,9,2,22,53.125,57.372,51.554,,,
2024,9,2,23,48.080,52.527,46.104,,,
2024,9,2,24,44.950,48.517,41.249,,,
2024,9,3,1,42.538,45.650,38.287,,,
2024,9,3,2,40.582,43.483,36.434,,,
2024,9,3,3,39.598,42.057,35.717,,,
2024,9,3,4,39.778,41.626,36.150,,,
2024,9,3,5,41.671,42.178,38.328,,,
2024,9,3,6,44.294,42.676,41.343,,,
2024,9,3,7,47.456,45.125,44.954,,,
2024,9,3,8,50.545,49.849,50.040,,,
2024,9,3,9,53.464,54.533,54.868,,,
2024,9,3,10,57.493,58.759,58.938,,,
2024,9,3,11,60.709,62.836,62.279,,,
2024,9,3,12,63.575,66.645,64.821,,,
2024,9,3,13,66.431,69.525,67.919,,,
2024,9,3,14,68.080,72.176,70.623,,,
2024,9,3,15,69.413,73.657,72.098,,,
2024,9,3,16,69.540,74.357,72.070,,,
2024,9,3,17,67.795,73.401,69.284,,,
2024,9,3,18,64.802,70.440,64.578,,,
2024,9,3,19,63.459,69.539,62.008,,,
2024,9,3,20,60.635,66.524,61.170,,,
2024,9,3,21,57.525,61.639,56.883,,,
2024,9,3,22,52.639,56.417,51.460,,,
2024,9,3,23,47.604,51.262,46.199,,,
2024,9,3,24,43.945,47.306,41.289,,,
2024,9,4,1,41.460,44.749,38.314,,,
2024,9,4,2,39.672,42.488,36.367,,,
2024,9,4,3,38.720,41.276,35.258,,,
2024,9,4,4,38.646,40.980,35.609,,,
2024,9,4,5,40.476,42.057,37.692,,,
2024,9,4,6,42.760,42.784,40.735,,,
2024,9,4,7,46.430,45.233,44.481,,,
2024,9,4,8,50.090,49.916,49.485,,,
2024,9,4,9,53.548,54.344,54.246,,,
2024,9,4,10,57.821,59.162,58.235,,,
2024,9,4,11,61.724,63.079,61.697,,,
2024,9,4,12,65.087,66.389,64.551,,,
2024,9,4,13,67.795,69.027,67.540,,,
2024,9,4,14,69.868,71.638,70.042,,,
2024,9,4,15,70.947,72.244,70.813,,,
2024,9,4,16,70.957,71.652,70.840,,,
2024,9,4,17,69.392,70.709,69.136,,,
2024,9,4,18,66.113,67.708,65.173,,,
2024,9,4,19,64.474,67.493,62.739,,,
2024,9,4,20,61.512,65.057,61.251,,,
2024,9,4,21,58.191,60.468,57.153,,,
2024,9,4,22,53.971,56.188,52.258,,,
2024,9,4,23,49.825,51.612,47.010,,,
2024,9,4,24,46.695,47.386,42.642,,,
2024,9,5,1,44.347,44.520,39.207,,,
2024,9,5,2,42.760,42.299,37.110,,,
2024,9,5,3,41.449,40.496,35.596,,,
2024,9,5,4,40.582,39.311,35.082,,,
2024,9,5,5,40.412,38.867,35.433,,,
2024,9,5,6,39.736,37.683,35.636,,,
2024,9,5,7,43.363,39.190,37.462,,,
2024,9,5,8,48.176,44.385,42.141,,,
2024,9,5,9,52.544,49.916,47.443,,,
2024,9,5,10,56.785,55.179,51.771,,,
2024,9,5,11,60.222,59.701,56.396,,,
2024,9,5,12,62.930,63.644,59.831,,,
2024,9,5,13,64.950,66.228,62.238,,,
2024,9,5,14,66.081,69.364,63.807,,,
2024,9,5,15,66.631,71.436,64.335,,,
2024,9,5,16,65.754,72.015,64.335,,,
2024,9,5,17,62.612,70.588,62.888,,,
2024,9,5,18,57.367,67.708,60.088,,,
2024,9,5,19,53.221,66.726,59.195,,,
2024,9,5,20,50.492,64.384,58.479,,,
2024,9,5,21,47.340,60.697,54.868,,,
2024,9,5,22,43.575,56.390,50.621,,,
2024,9,5,23,39.714,52.393,46.280,,,
2024,9,5,24,37.123,48.476,41.925,,,
2024,9,6,1,35.600,46.189,38.923,,,
2024,9,6,2,33.950,44.627,36.732,,,
2024,9,6,3,32.988,43.416,35.663,,,
2024,9,6,4,32.692,42.003,34.730,,,
2024,9,6,5,33.072,41.545,34.365,,,
2024,9,6,6,32.290,39.998,33.878,,,
2024,9,6,7,35.093,41.384,34.703,,,
2024,9,6,8,39.926,46.242,38.855,,,
2024,9,6,9,44.262,51.249,43.737,,,
2024,9,6,10,47.509,55.717,49.390,,,
2024,9,6,11,50.079,59.553,54.787,,,
2024,9,6,12,52.385,62.635,59.060,,,
2024,9,6,13,54.807,64.667,61.806,,,
2024,9,6,14,56.637,67.291,63.658,,,
2024,9,6,15,58.244,67.856,64.943,,,
2024,9,6,16,58.964,66.524,64.619,,,
2024,9,6,17,58.191,64.451,63.374,,,
2024,9,6,18,55.949,62.540,60.940,,,
2024,9,6,19,55.283,62.729,59.682,,,
2024,9,6,20,53.009,61.141,59.101,,,
2024,9,6,21,49.424,57.843,56.031,,,
2024,9,6,22,44.040,54.371,51.798,,,
2024,9,6,23,40.317,50.657,47.321,,,
2024,9,6,24,37.388,46.835,42.980,,,
2024,9,7,1,35.452,44.170,39.748,,,
2024,9,7,2,34.394,41.868,37.692,,,
2024,9,7,3,33.474,40.388,36.340,,,
2024,9,7,4,33.517,39.608,35.839,,,
2024,9,7,5,33.908,39.365,36.299,,,
2024,9,7,6,34.045,38.181,36.285,,,
2024,9,7,7,37.049,39.769,37.611,,,
2024,9,7,8,41.713,44.883,41.546,,,
2024,9,7,9,45.680,50.616,46.604,,,
2024,9,7,10,49.476,55.932,52.285,,,
2024,9,7,11,52.660,60.683,57.681,,,
2024,9,7,12,55.357,64.505,61.873,,,
2024,9,7,13,57.419,67.210,64.713,,,
2024,9,7,14,59.175,68.637,66.810,,,
2024,9,7,15,60.592,70.144,67.351,,,
2024,9,7,16,61.132,70.723,66.877,,,
2024,9,7,17,60.508,69.754,65.755,,,
2024,9,7,18,58.287,67.520,62.766,,,
2024,9,7,19,56.594,67.399,61.954,,,
2024,9,7,20,53.982,65.192,61.765,,,
2024,9,7,21,51.052,60.993,58.276,,,
2024,9,7,22,46.399,56.780,52.826,,,
2024,9,7,23,42.020,52.702,47.199,,,
2024,9,7,24,38.974,49.365,42.723,,,
2024,9,8,1,36.986,46.377,39.721,,,
2024,9,8,2,35.685,43.981,37.922,,,
2024,9,8,3,35.241,42.568,37.246,,,
2024,9,8,4,35.949,41.801,37.435,,,
2024,9,8,5,38.604,42.757,39.653,,,
2024,9,8,6,41.153,43.241,44.075,,,
2024,9,8,7,44.209,45.368,48.417,,,
2024,9,8,8,46.896,49.943,54.219,,,
2024,9,8,9,49.582,54.465,59.926,,,
2024,9,8,10,52.797,58.812,65.146,,,
2024,9,8,11,55.674,62.863,69.934,,,
2024,9,8,12,58.244,66.161,73.409,,,
2024,9,8,13,60.518,68.866,76.141,,,
2024,9,8,14,62.242,72.257,77.913,,,
2024,9,8,15,63.585,74.128,78.522,,,
2024,9,8,16,64.009,74.976,78.102,,,
2024,9,8,17,62.486,74.007,75.776,,,
2024,9,8,18,60.159,70.979,71.881,,,
2024,9,8,19,59.524,70.817,70.258,,,
2024,9,8,20,57.271,68.058,69.217,,,
2024,9,8,21,54.014,63.752,64.957,,,
2024,9,8,22,48.831,58.530,58.519,,,
2024,9,8,23,43.913,53.994,52.095,,,
2024,9,8,24,40.899,49.916,46.848,,,
2024,9,9,1,38.636,47.279,43.332,,,
2024,9,9,2,37.261,44.843,40.884,,,
2024,9,9,3,36.129,43.241,39.666,,,
2024,9,9,4,36.467,42.864,40.086,,,
2024,9,9,5,38.339,44.210,41.966,,,
2024,9,9,6,40.867,42.878,45.942,,,
2024,9,9,7,44.283,47.911,49.593,,,
2024,9,9,8,47.520,50.953,54.678,,,
2024,9,9,9,50.640,52.070,59.506,,,
2024,9,9,10,53.887,55.461,63.848,,,
2024,9,9,11,56.922,59.660,67.864,,,
2024,9,9,12,59.450,63.307,70.853,,,
2024,9,9,13,61.999,65.730,73.463,,,
2024,9,9,14,63.490,68.650,74.911,,,
2024,9,9,15,64.442,71.369,75.424,,,
2024,9,9,16,64.590,72.324,74.694,,,
2024,9,9,17,63.363,70.723,71.908,,,
2024,9,9,18,60.941,68.422,66.715,,,
2024,9,9,19,60.021,69.094,65.214,,,
2024,9,9,20,57.927,65.138,63.807,,,
2024,9,9,21,54.553,59.902,59.818,,,
2024,9,9,22,49.561,54.667,53.867,,,
2024,9,9,23,44.252,49.836,47.781,,,
2024,9,9,24,40.455,45.758,43.237,,,
2024,9,10,1,38.329,42.851,40.072,,,
2024,9,10,2,36.023,40.496,38.449,,,
2024,9,10,3,35.029,39.298,37.516,,,
2024,9,10,4,35.241,38.787,37.827,,,
2024,9,10,5,37.187,39.702,39.937,,,
2024,9,10,6,39.767,40.899,43.805,,,
2024,9,10,7,41.343,42.434,47.267,,,
2024,9,10,8,42.094,46.256,51.919,,,
2024,9,10,9,43.607,49.876,56.261,,,
2024,9,10,10,46.092,53.537,60.142,,,
2024,9,10,11,48.472,56.740,63.023,,,
2024,9,10,12,50.407,59.633,65.038,,,
2024,9,10,13,52.808,60.777,66.945,,,
2024,9,10,14,54.458,60.145,68.311,,,
2024,9,10,15,55.928,59.176,69.028,,,
2024,9,10,16,56.468,57.870,68.622,,,
2024,9,10,17,55.410,57.292,65.836,,,
2024,9,10,18,53.337,56.982,60.710,,,
2024,9,10,19,53.379,58.288,59.479,,,
2024,9,10,20,51.824,55.300,58.059,,,
2024,9,10,21,48.556,51.531,54.313,,,
2024,9,10,22,42.750,47.050,49.242,,,
2024,9,10,23,38.054,43.241,44.143,,,
2024,9,10,24,35.251,40.132,40.343,,,
2024,9,11,1,33.072,38.410,37.881,,,
2024,9,11,2,31.983,36.983,36.353,,,
2024,9,11,3,31.348,36.176,35.677,,,
2024,9,11,4,32.046,36.256,36.488,,,
2024,9,11,5,34.194,37.427,38.652,,,
2024,9,11,6,36.616,38.464,43.277,,,
2024,9,11,7,38.942,39.904,46.821,,,
2024,9,11,8,41.174,43.430,50.526,,,
2024,9,11,9,43.977,46.390,53.948,,,
2024,9,11,10,46.737,49.513,56.964,,,
2024,9,11,11,49.498,52.204,59.101,,,
2024,9,11,12,51.750,54.950,60.656,,,
2024,9,11,13,53.940,57.413,62.076,,,
2024,9,11,14,55.801,60.400,62.901,,,
2024,9,11,15,57.049,62.554,63.023,,,
2024,9,11,16,57.176,62.850,62.157,,,
2024,9,11,17,55.420,61.840,59.209,,,
2024,9,11,18,52.967,59.297,54.759,,,
2024,9,11,19,52.427,59.324,53.826,,,
2024,9,11,20,50.460,57.170,52.866,,,
2024,9,11,21,48.144,53.994,49.783,,,
2024,9,11,22,44.368,50.737,45.779,,,
2024,9,11,23,40.328,47.131,42.087,,,
2024,9,11,24,37.546,43.914,38.585,,,
2024,9,12,1,35.568,41.747,36.191,,,
2024,9,12,2,34.194,39.836,34.635,,,
2024,9,12,3,33.178,38.248,33.878,,,
2024,9,12,4,32.840,37.131,33.811,,,
2024,9,12,5,33.432,36.714,34.176,,,
2024,9,12,6,33.622,35.637,35.731,,,
2024,9,12,7,36.700,36.849,37.300,,,
2024,9,12,8,40.423,41.222,40.627,,,
2024,9,12,9,42.390,45.825,43.480,,,
2024,9,12,10,43.511,49.499,46.334,,,
2024,9,12,11,45.722,52.326,48.200,,,
2024,9,12,12,48.112,54.802,49.620,,,
2024,9,12,13,48.091,56.350,50.283,,,
2024,9,12,14,47.150,58.166,50.702,,,
2024,9,12,15,47.932,59.310,51.405,,,
2024,9,12,16,48.451,59.660,51.081,,,
2024,9,12,17,48.556,58.274,49.661,,,
2024,9,12,18,47.721,55.475,47.700,,,
2024,9,12,19,47.943,55.434,48.579,,,
