Year,Month,Day,Period,313_rtpv_3,118_rtpv,118_rtpv_6,313_rtpv_9,320_rtpv,118_rtpv_8,313_rtpv_12,313_rtpv,313_rtpv_6,313_rtpv_11,320_rtpv_2,313_rtpv_2,320_rtpv_4,313_rtpv_10,213_rtpv,313_rtpv_7,308_rtpv,313_rtpv_5,313_rtpv_13,118_rtpv_7,320_rtpv_3,118_rtpv_4,320_rtpv_5,118_rtpv_3,118_rtpv_5,118_rtpv_2,313_rtpv_4,118_rtpv_10,320_rtpv_6,313_rtpv_8,118_rtpv_9
2024,8,2,9,1.8,5.0,5.1,1.3,0.6,0.3,0.6,2.1,1.6,35.6,0.6,1.7,0.7,1.4,7.0,1.3,2.1,1.8,0.8,0.3,0.9,5.1,11.5,5.3,5.3,5.0,1.4,0.1,5.4,1.4,0.3
2024,8,2,10,3.0,6.1,6.2,4.1,1.3,0.6,1.3,4.5,4.4,42.8,1.3,3.3,1.4,4.2,8.5,4.1,4.5,3.1,1.4,0.7,1.3,6.2,11.9,6.3,6.5,6.1,3.5,0.3,6.5,4.1,0.6
2024,8,2,11,4.5,6.8,6.9,5.5,2.3,2.4,2.3,7.2,12.5,45.9,2.3,6.0,2.9,5.6,9.3,5.5,7.2,5.9,2.3,1.0,2.4,6.9,15.3,7.1,7.3,6.8,6.4,1.0,7.4,6.6,1.1
2024,8,2,12,7.1,7.2,7.3,6.3,2.3,4.0,2.3,11.4,26.6,46.2,2.3,7.0,2.2,6.4,9.8,6.3,11.4,12.0,2.9,1.8,2.8,7.3,17.4,7.4,7.7,7.2,5.9,1.7,7.7,6.9,1.1
2024,8,2,13,6.1,7.1,7.2,7.3,2.0,3.7,2.0,8.6,6.9,42.5,2.0,6.6,2.5,7.4,9.4,7.3,8.6,25.3,2.8,3.1,2.2,7.3,17.5,7.4,7.6,7.1,4.5,1.5,7.4,6.6,1.1
2024,8,2,14,7.7,6.5,6.6,8.0,1.5,4.3,1.5,20.5,3.2,36.8,1.5,4.0,2.7,8.1,8.2,8.0,20.5,26.9,1.6,2.8,3.0,6.6,13.9,6.8,7.0,6.5,3.5,1.8,6.9,2.9,2.1
2024,8,2,15,18.0,5.4,5.4,1.5,0.5,4.5,0.5,27.3,1.4,29.8,0.5,2.1,2.3,1.5,6.5,1.5,27.3,21.6,0.8,1.5,3.4,5.5,9.1,5.7,5.8,5.4,1.6,1.9,5.9,1.8,1.3
2024,8,2,16,0.5,4.1,4.1,0.4,0.1,0.2,0.1,0.5,0.3,31.7,0.1,0.4,0.2,0.4,5.4,0.4,0.5,0.4,3.3,2.2,0.2,4.2,4.8,4.5,4.4,4.1,0.3,0.1,4.7,0.3,2.2
2024,8,2,17,0.0,2.1,2.1,0.1,0.0,0.0,0.0,0.1,0.0,17.2,0.0,0.0,0.0,0.1,2.9,0.1,0.1,0.0,0.1,1.2,0.0,2.2,1.8,2.5,2.3,2.1,0.0,0.0,2.6,0.0,1.2
2024,8,2,18,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0
2024,8,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,7,0.1,1.6,1.7,0.1,0.0,0.0,0.0,0.1,0.0,9.6,0.0,0.0,0.0,0.1,2.2,0.1,0.1,0.0,0.0,0.0,0.0,1.7,3.2,1.4,1.5,1.6,0.0,0.0,1.4,0.0,0.0
2024,8,3,8,0.4,3.5,3.5,0.6,0.2,0.1,0.2,0.7,0.4,25.0,0.2,0.4,0.2,0.6,4.8,0.6,0.7,0.3,0.2,0.1,0.2,3.6,6.8,3.5,3.5,3.5,0.4,0.0,3.5,0.5,0.1
2024,8,3,9,1.6,5.3,5.3,2.1,0.7,0.3,0.7,2.7,1.2,38.3,0.7,1.4,0.7,2.1,7.2,2.1,2.7,1.3,0.8,0.2,0.9,5.4,9.8,5.5,5.4,5.3,2.0,0.1,5.6,1.9,0.3
2024,8,3,10,4.6,6.4,6.5,4.0,1.3,0.6,1.3,5.3,4.0,46.4,1.3,4.0,1.9,4.1,8.7,4.0,5.3,2.6,1.4,0.6,1.5,6.5,12.3,6.8,6.7,6.4,3.4,0.2,6.9,5.4,0.5
2024,8,3,11,5.6,7.1,7.2,6.0,2.4,0.8,2.4,10.9,9.7,49.8,2.4,5.0,2.2,6.2,9.4,6.0,10.9,8.6,2.3,0.8,2.1,7.2,13.2,7.6,7.6,7.1,7.4,0.3,7.8,6.8,0.9
2024,8,3,12,5.5,7.2,7.3,21.3,2.5,0.9,2.5,7.7,6.8,53.6,2.5,5.5,2.3,21.4,9.8,21.3,7.7,4.7,2.1,1.1,2.2,7.3,15.9,8.0,7.9,7.2,4.8,0.4,8.1,6.4,0.8
2024,8,3,13,4.9,7.2,7.3,18.0,2.4,0.7,2.4,9.0,4.4,54.2,2.4,5.6,3.4,18.3,9.7,18.0,9.0,5.3,1.8,1.0,2.3,7.3,17.4,7.9,7.8,7.2,8.9,0.3,8.0,7.2,0.8
2024,8,3,14,7.0,6.7,6.7,12.5,1.7,0.6,1.7,37.8,3.5,49.3,1.7,2.8,4.7,12.6,9.0,12.5,37.8,13.6,1.2,0.5,1.8,6.8,16.1,7.2,7.1,6.7,6.1,0.2,7.3,13.0,0.7
2024,8,3,15,17.4,5.7,5.8,13.7,0.7,0.2,0.7,47.2,13.2,42.1,0.7,1.3,2.7,13.8,7.6,13.7,47.2,13.1,0.6,0.3,0.8,5.8,12.4,6.1,5.9,5.7,12.2,0.1,6.2,2.4,0.2
2024,8,3,16,30.5,4.1,4.1,30.5,11.4,4.3,11.4,47.2,29.6,32.2,11.4,30.0,13.2,30.5,5.6,30.5,47.3,29.8,13.3,4.0,3.1,4.2,13.7,4.6,4.3,4.1,30.0,1.8,4.6,29.1,3.2
2024,8,3,17,16.3,2.0,2.0,16.6,6.5,2.5,6.6,25.6,15.3,18.5,6.6,15.9,7.3,16.5,3.0,16.6,25.7,15.7,7.6,2.3,1.2,2.1,7.7,2.4,2.2,2.0,16.0,1.0,2.6,15.2,1.6
2024,8,3,18,1.0,0.0,0.0,1.0,0.3,0.1,0.3,1.5,0.7,1.5,0.3,0.7,0.5,1.0,0.1,1.0,1.6,0.8,0.6,0.1,0.0,0.1,0.5,0.1,0.1,0.0,0.9,0.0,0.1,0.7,0.0
2024,8,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2024,8,4,7,0.0,1.7,1.7,10.2,1.1,1.7,1.1,0.1,9.4,9.3,1.1,9.7,4.5,10.4,2.3,10.2,0.1,5.5,4.3,0.0,4.4,1.7,3.9,1.4,1.7,1.7,0.8,0.7,1.5,10.2,1.6
2024,8,4,8,0.5,3.5,3.5,22.1,9.6,3.9,9.6,11.3,16.2,24.7,9.6,20.4,9.8,22.3,5.0,22.0,11.3,10.1,9.3,1.7,9.8,3.5,10.1,3.6,3.5,3.5,15.2,1.6,3.6,22.0,3.2
2024,8,4,9,10.2,5.2,5.2,34.1,15.2,6.0,15.1,33.8,27.1,38.9,15.2,33.7,15.3,34.7,7.4,34.1,33.8,23.9,14.3,5.0,15.9,5.3,15.4,5.4,5.3,5.2,11.6,2.5,5.5,34.1,5.1
2024,8,4,10,6.2,6.3,6.3,43.3,18.8,7.6,18.7,56.5,37.8,48.5,18.8,44.0,19.6,44.7,8.8,43.3,56.4,34.1,18.3,7.2,19.6,6.3,19.4,6.6,6.4,6.3,16.8,3.1,6.6,43.0,6.5
2024,8,4,11,34.2,6.9,6.9,49.2,20.8,8.4,20.8,72.6,46.1,53.2,20.8,49.5,21.7,50.0,9.4,49.2,72.5,40.8,20.7,8.2,21.7,7.0,21.8,7.2,7.1,6.9,41.3,3.4,7.3,49.8,7.3
2024,8,4,12,49.2,7.2,7.2,52.0,21.9,9.0,21.9,80.1,49.4,56.0,21.9,51.6,22.9,52.5,9.9,52.0,80.1,49.4,21.3,9.1,22.8,7.3,22.3,7.7,7.5,7.2,49.1,3.7,7.8,52.0,7.7
2024,8,4,13,52.1,7.1,7.1,52.2,22.0,8.9,22.0,79.7,51.3,55.9,22.0,51.0,22.7,52.4,9.9,52.2,79.8,51.2,21.6,8.9,23.0,7.2,22.6,7.7,7.5,7.1,51.4,3.7,7.8,52.9,7.7
2024,8,4,14,48.8,6.6,6.6,49.0,20.5,8.1,20.5,74.8,47.8,51.7,20.5,48.3,21.0,48.2,9.1,49.0,74.8,47.7,20.0,8.1,21.6,6.7,21.1,7.1,6.9,6.7,48.1,3.3,7.2,48.6,7.0
2024,8,4,15,41.7,5.7,5.7,42.0,17.3,7.0,17.3,66.6,41.4,45.0,17.3,41.5,18.2,41.8,7.7,42.0,66.6,41.2,17.2,6.8,18.3,5.9,18.2,6.2,5.9,5.9,42.3,2.9,6.3,42.0,6.1
2024,8,4,16,30.3,3.9,3.8,31.2,12.7,5.1,12.7,49.0,29.9,34.1,12.7,29.7,13.6,31.1,5.7,31.2,49.0,29.9,12.6,5.0,13.9,4.0,13.5,4.6,4.3,3.9,30.6,2.1,4.7,30.4,4.3
2024,8,4,17,16.8,2.0,1.9,17.1,6.7,2.7,6.7,26.7,16.4,18.9,6.7,16.2,7.4,17.0,2.9,17.1,26.7,16.2,7.2,2.6,7.4,2.0,7.6,2.4,2.2,2.0,16.6,1.1,2.5,16.6,2.4
2024,8,4,18,1.0,0.0,0.0,1.1,0.3,0.1,0.3,1.6,0.9,1.4,0.3,0.8,0.5,1.0,0.1,1.1,1.7,0.9,0.4,0.1,0.4,0.0,0.5,0.1,0.1,0.0,1.0,0.0,0.1,0.9,0.1
2024,8,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,4,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,6,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
2024,8,5,7,9.7,1.7,1.7,10.3,4.6,0.4,4.5,15.8,7.4,9.0,4.6,10.5,4.2,10.5,2.2,10.2,15.8,8.1,4.0,0.7,4.1,1.7,3.9,1.4,1.6,1.7,9.1,0.2,1.4,9.6,1.4
2024,8,5,8,19.1,3.5,3.5,22.0,9.8,3.0,9.8,34.5,17.2,23.6,9.8,22.9,10.0,22.9,4.7,21.9,34.5,11.8,9.9,0.4,9.9,3.5,10.0,3.4,3.3,3.5,17.1,1.2,3.4,21.1,2.5
2024,8,5,9,33.0,5.1,5.1,34.3,15.4,5.9,15.3,53.2,32.1,37.2,14.8,34.8,15.6,35.8,7.2,34.3,53.2,29.3,15.6,0.8,15.6,5.2,15.6,5.3,5.1,5.1,31.4,2.4,5.3,34.3,4.4
2024,8,5,10,44.9,6.3,6.3,42.6,18.7,7.5,18.7,70.9,41.4,46.1,18.6,45.0,19.3,44.5,8.5,42.6,70.9,43.6,19.2,5.2,18.9,6.3,19.1,6.4,6.3,6.3,43.4,3.1,6.5,42.6,6.1
2024,8,5,11,51.4,7.0,7.0,48.3,21.1,8.6,21.0,80.8,49.7,51.3,21.1,50.9,21.5,49.7,8.9,48.3,80.8,50.2,21.4,6.6,21.2,7.1,21.4,7.2,7.1,7.0,50.7,3.5,7.3,51.2,7.4
2024,8,5,12,54.3,7.3,7.3,51.2,22.0,9.1,22.0,85.7,52.9,54.0,22.0,53.6,22.5,52.1,9.3,51.2,85.7,53.3,22.3,7.2,22.1,7.4,22.3,7.6,7.4,7.3,53.9,3.7,7.7,54.4,7.9
2024,8,5,13,54.7,7.2,7.2,51.8,21.7,8.9,21.7,83.0,51.9,53.9,21.7,53.0,22.3,51.9,9.2,51.8,83.0,52.7,22.1,7.4,21.7,7.3,22.1,7.5,7.3,7.2,52.9,3.7,7.6,53.4,7.9
2024,8,5,14,50.7,6.6,6.6,48.3,20.3,8.2,20.3,77.8,47.8,50.8,20.3,48.5,21.0,48.7,8.9,48.3,77.8,48.2,20.8,7.3,20.6,6.7,20.9,6.9,6.7,6.6,48.7,3.4,7.0,49.2,7.2
2024,8,5,15,42.5,5.5,5.4,41.4,17.3,6.9,17.3,67.3,41.0,43.3,17.3,41.3,17.8,41.2,7.7,41.4,67.3,41.1,18.1,6.2,17.7,5.5,18.2,5.9,5.7,5.5,41.6,2.8,6.1,42.2,6.1
2024,8,5,16,31.2,3.9,3.8,31.0,12.7,5.1,12.8,49.5,29.6,33.1,12.7,30.9,13.4,31.0,5.5,31.0,49.5,30.3,13.6,4.0,13.2,3.9,13.7,4.3,4.1,3.9,30.1,2.1,4.5,30.5,4.4
2024,8,5,17,17.0,2.0,1.9,17.0,6.7,2.6,6.7,27.1,16.0,18.3,6.7,16.6,7.3,16.9,2.8,17.0,27.2,16.5,7.5,2.4,7.3,2.0,7.5,2.3,2.1,2.0,16.4,1.1,2.5,16.4,2.3
2024,8,5,18,1.1,0.0,0.0,1.0,0.2,0.1,0.2,1.7,0.8,1.2,0.2,0.8,0.4,0.9,0.1,1.0,1.7,0.9,0.5,0.1,0.4,0.0,0.5,0.1,0.1,0.0,0.9,0.0,0.1,0.8,0.1
2024,8,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,6,6,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
2024,8,6,7,9.5,1.7,1.7,10.5,4.6,0.0,4.5,16.1,10.3,9.0,4.6,10.6,4.2,10.6,2.3,10.4,16.0,8.8,4.0,1.3,4.0,1.7,3.9,1.4,1.7,1.7,9.8,0.0,1.4,10.9,1.2
2024,8,6,8,21.2,3.5,3.4,23.1,9.9,3.0,9.9,35.3,22.2,24.1,9.9,23.5,10.2,23.3,4.2,23.1,35.2,19.9,9.9,2.5,10.0,3.5,10.0,3.4,3.4,3.5,21.5,1.3,3.5,23.6,2.3
2024,8,6,9,35.9,5.1,5.1,36.0,15.1,6.0,15.1,53.9,34.6,37.8,15.1,36.1,15.8,36.4,6.5,36.0,53.8,34.9,15.6,5.4,15.3,5.1,15.9,5.2,5.1,5.1,34.8,2.5,5.3,35.8,4.4
2024,8,6,10,46.0,6.2,6.1,45.1,18.9,7.5,18.9,68.2,44.1,46.7,18.9,45.5,19.4,45.0,8.5,45.1,68.1,44.6,19.3,6.8,19.1,6.2,19.5,6.3,6.3,6.2,45.3,3.1,6.4,45.3,6.2
2024,8,6,11,51.9,7.1,7.0,50.6,21.6,8.4,21.6,80.3,49.8,52.5,21.6,50.5,21.9,50.9,10.0,50.6,80.3,49.8,21.6,7.7,21.7,7.1,21.8,7.0,7.0,7.1,50.8,3.5,7.1,51.2,7.5
2024,8,6,12,55.4,7.4,7.3,52.7,22.5,8.9,22.5,83.6,52.3,55.3,22.5,53.1,23.1,53.4,10.2,52.7,83.6,52.4,22.9,8.2,22.6,7.4,23.1,7.2,7.3,7.4,52.2,3.7,7.4,53.7,8.0
2024,8,6,13,55.4,7.2,7.2,52.3,21.7,8.8,21.7,81.8,52.0,54.6,21.7,53.5,22.6,52.6,9.7,52.3,81.8,52.7,22.6,8.5,21.8,7.3,22.9,7.1,7.2,7.2,51.4,3.6,6.9,53.4,7.9
2024,8,6,14,50.8,6.6,6.5,48.9,20.3,7.9,20.3,77.4,47.6,50.5,20.3,49.1,20.9,48.5,8.9,48.9,77.4,48.3,21.1,7.7,20.5,6.6,21.3,6.6,6.7,6.6,47.8,3.2,5.6,49.0,7.4
2024,8,6,15,42.8,5.6,5.5,41.9,17.2,6.9,17.3,65.1,40.3,43.9,17.2,41.8,18.0,41.7,7.5,41.9,65.2,41.0,18.0,6.9,17.5,5.7,18.2,4.9,5.6,5.6,41.5,2.9,4.3,41.4,6.4
