Year,Month,Day,Period,309_wind,122_wind,303_wind,317_wind
2024,7,18,6,0.7,109.0,0.5,426.2
2024,7,18,7,0.7,195.2,0.0,382.4
2024,7,18,8,0.6,209.1,0.0,201.6
2024,7,18,9,0.0,105.6,0.0,78.9
2024,7,18,10,0.0,57.5,0.0,32.4
2024,7,18,11,0.0,39.7,17.4,19.0
2024,7,18,12,0.0,21.1,35.4,16.2
2024,7,18,13,0.0,16.6,29.6,16.6
2024,7,18,14,0.1,28.3,64.2,12.8
2024,7,18,15,1.0,30.1,112.5,11.5
2024,7,18,16,6.2,61.6,222.5,37.2
2024,7,18,17,11.2,77.4,272.7,73.9
2024,7,18,18,11.4,96.9,277.7,64.3
2024,7,18,19,5.9,98.0,312.4,54.4
2024,7,18,20,8.6,108.1,234.9,84.4
2024,7,18,21,43.1,196.3,207.7,188.8
2024,7,18,22,106.2,331.4,320.6,122.9
2024,7,18,23,32.8,213.3,597.7,98.6
2024,7,18,24,56.3,198.4,429.9,137.0
2024,7,19,1,47.5,215.5,82.2,326.2
2024,7,19,2,35.0,232.4,9.0,612.0
2024,7,19,3,15.6,136.2,0.8,617.7
2024,7,19,4,3.0,89.7,0.0,600.9
2024,7,19,5,1.0,48.3,1.3,526.7
2024,7,19,6,1.0,36.1,1.7,532.0
2024,7,19,7,1.8,9.8,1.6,455.6
2024,7,19,8,6.5,0.0,1.6,152.3
2024,7,19,9,1.8,0.0,0.0,34.8
2024,7,19,10,1.5,0.0,0.0,2.9
2024,7,19,11,0.5,0.0,0.3,8.5
2024,7,19,12,0.0,0.1,0.0,5.1
2024,7,19,13,0.0,0.1,1.1,0.1
2024,7,19,14,0.2,1.2,8.0,0.2
2024,7,19,15,0.6,4.8,14.5,2.3
2024,7,19,16,0.4,17.1,15.3,1.9
2024,7,19,17,0.1,26.0,13.1,3.7
2024,7,19,18,0.3,0.1,17.9,0.6
2024,7,19,19,0.2,0.0,30.4,0.9
2024,7,19,20,0.1,0.0,43.8,0.2
2024,7,19,21,0.0,0.4,66.2,6.4
2024,7,19,22,0.0,6.6,64.9,21.4
2024,7,19,23,0.0,7.7,120.8,25.2
2024,7,19,24,3.9,66.1,584.8,37.0
2024,7,20,1,44.9,87.7,468.2,40.5
2024,7,20,2,8.2,95.3,251.2,43.8
2024,7,20,3,0.2,126.7,94.9,71.5
2024,7,20,4,4.1,155.7,20.8,535.3
2024,7,20,5,2.5,169.9,0.8,573.6
2024,7,20,6,8.0,139.6,2.2,595.6
2024,7,20,7,2.2,96.5,5.3,593.3
2024,7,20,8,15.2,72.4,0.6,484.7
2024,7,20,9,12.8,24.4,0.0,220.3
2024,7,20,10,8.4,15.0,0.0,72.0
2024,7,20,11,2.5,23.2,0.4,45.9
2024,7,20,12,0.0,49.0,0.0,72.7
2024,7,20,13,0.0,66.9,0.0,72.6
2024,7,20,14,0.0,79.8,0.0,51.4
2024,7,20,15,0.0,115.6,0.0,35.0
2024,7,20,16,0.1,185.3,12.0,31.7
2024,7,20,17,0.0,247.1,22.3,37.3
2024,7,20,18,8.9,281.5,339.0,142.5
2024,7,20,19,21.1,261.0,293.8,145.8
2024,7,20,20,83.6,269.7,189.8,161.6
2024,7,20,21,98.6,297.5,256.0,238.9
2024,7,20,22,111.0,538.4,362.0,245.0
2024,7,20,23,115.6,535.9,547.2,199.2
2024,7,20,24,66.3,534.8,333.4,304.3
2024,7,21,1,40.2,569.2,231.6,338.9
2024,7,21,2,8.8,601.1,99.3,566.5
2024,7,21,3,6.0,601.6,20.7,617.8
2024,7,21,4,4.4,574.5,1.7,668.1
2024,7,21,5,10.2,580.9,11.7,653.6
2024,7,21,6,22.9,561.6,27.2,558.3
2024,7,21,7,16.6,514.1,41.8,459.0
2024,7,21,8,22.1,270.8,47.4,222.4
2024,7,21,9,9.1,80.9,36.7,194.0
2024,7,21,10,1.1,45.6,29.5,90.4
2024,7,21,11,0.0,15.4,4.8,50.7
2024,7,21,12,0.0,29.4,0.6,58.8
2024,7,21,13,0.0,47.3,0.0,67.7
2024,7,21,14,0.0,50.8,0.0,62.3
2024,7,21,15,0.0,72.5,0.0,49.7
2024,7,21,16,0.0,11.4,0.0,5.1
2024,7,21,17,0.0,0.0,0.0,0.0
2024,7,21,18,9.3,23.5,14.1,1.6
2024,7,21,19,4.3,129.7,20.5,65.4
2024,7,21,20,1.1,113.7,37.9,97.0
2024,7,21,21,0.9,103.0,46.2,100.0
2024,7,21,22,4.2,23.9,72.7,38.8
2024,7,21,23,4.3,0.5,414.3,15.5
2024,7,21,24,1.7,0.3,568.9,9.8
2024,7,22,1,12.6,83.8,458.0,17.5
2024,7,22,2,7.3,39.8,157.8,17.3
2024,7,22,3,3.1,8.4,49.2,16.7
2024,7,22,4,0.9,0.8,9.4,10.8
2024,7,22,5,0.0,0.0,3.4,42.0
2024,7,22,6,0.0,0.0,1.3,44.3
2024,7,22,7,0.0,0.0,2.2,24.8
2024,7,22,8,0.0,0.0,6.2,4.0
2024,7,22,9,0.0,0.0,0.0,0.0
2024,7,22,10,0.0,0.0,0.0,0.0
2024,7,22,11,0.0,0.8,0.0,2.4
2024,7,22,12,0.0,0.8,0.0,0.0
2024,7,22,13,0.0,0.7,3.0,0.0
2024,7,22,14,0.0,0.2,3.9,0.0
2024,7,22,15,0.0,0.2,5.1,7.5
2024,7,22,16,0.0,0.0,3.2,11.6
2024,7,22,17,0.1,0.4,4.1,6.6
2024,7,22,18,0.2,1.1,2.6,2.3
2024,7,22,19,0.0,5.4,1.2,1.0
2024,7,22,20,0.0,13.2,2.0,4.9
2024,7,22,21,0.0,3.3,24.8,20.1
2024,7,22,22,0.0,47.0,199.9,88.9
2024,7,22,23,0.0,63.7,255.8,44.2
2024,7,22,24,0.0,55.6,350.7,19.2
2024,7,23,1,27.9,72.1,402.2,15.1
2024,7,23,2,34.9,110.9,333.3,14.8
2024,7,23,3,19.2,105.6,178.9,12.3
2024,7,23,4,7.5,75.2,61.9,34.0
2024,7,23,5,3.2,48.7,29.7,53.4
2024,7,23,6,2.9,20.3,52.4,63.7
2024,7,23,7,2.8,5.1,61.1,54.5
2024,7,23,8,1.2,22.2,50.7,26.8
2024,7,23,9,0.0,8.0,25.8,21.3
2024,7,23,10,0.4,4.4,6.4,39.3
2024,7,23,11,0.0,10.0,4.7,14.8
2024,7,23,12,0.2,14.9,7.3,6.3
2024,7,23,13,0.0,12.1,14.5,0.0
2024,7,23,14,0.4,8.1,11.9,0.0
2024,7,23,15,0.6,1.9,28.6,0.0
2024,7,23,16,1.4,0.1,49.4,0.0
2024,7,23,17,1.2,6.6,53.9,0.6
2024,7,23,18,0.1,11.0,37.2,0.9
2024,7,23,19,0.0,8.5,49.6,6.2
2024,7,23,20,1.2,1.0,72.6,14.1
2024,7,23,21,3.9,3.2,69.3,13.0
2024,7,23,22,9.1,0.2,74.4,5.6
2024,7,23,23,11.4,0.3,101.3,0.4
2024,7,23,24,7.6,11.0,108.6,19.7
2024,7,24,1,6.9,21.4,87.6,13.6
2024,7,24,2,14.0,30.6,65.2,42.3
2024,7,24,3,23.3,37.4,67.8,43.1
2024,7,24,4,28.1,37.3,94.6,70.1
2024,7,24,5,24.8,26.5,105.2,63.3
2024,7,24,6,22.6,18.5,87.6,12.1
2024,7,24,7,27.4,31.4,101.5,29.3
2024,7,24,8,24.5,26.1,97.3,33.3
2024,7,24,9,12.9,0.0,64.3,1.1
2024,7,24,10,9.8,0.0,54.9,2.9
2024,7,24,11,7.4,0.0,44.4,0.0
2024,7,24,12,5.5,0.0,37.8,0.0
2024,7,24,13,2.9,0.4,38.0,0.0
2024,7,24,14,1.1,3.7,30.3,0.0
2024,7,24,15,0.4,12.5,29.8,0.0
2024,7,24,16,0.7,3.4,23.5,0.2
2024,7,24,17,0.3,8.5,29.0,4.7
2024,7,24,18,0.9,2.5,35.0,32.5
2024,7,24,19,4.8,0.9,52.3,45.9
2024,7,24,20,10.0,3.0,96.6,18.6
2024,7,24,21,5.2,4.6,170.5,3.7
2024,7,24,22,0.1,2.8,87.1,14.2
2024,7,24,23,1.9,3.2,92.1,33.9
2024,7,24,24,8.9,2.3,77.3,62.9
2024,7,25,1,15.1,14.2,33.7,13.5
2024,7,25,2,27.2,11.9,37.5,6.4
2024,7,25,3,38.5,6.0,161.9,7.1
2024,7,25,4,20.9,1.0,213.7,3.6
2024,7,25,5,55.5,0.4,167.2,3.0
2024,7,25,6,36.9,0.0,147.8,11.7
2024,7,25,7,42.1,0.0,110.8,29.2
2024,7,25,8,28.8,0.2,99.7,33.2
2024,7,25,9,13.8,27.8,35.8,37.0
2024,7,25,10,7.9,25.6,11.2,18.4
2024,7,25,11,4.9,11.1,7.8,5.0
2024,7,25,12,3.2,9.9,5.5,6.6
2024,7,25,13,2.0,27.7,5.4,11.0
2024,7,25,14,0.8,51.0,9.7,0.9
2024,7,25,15,1.9,74.7,14.7,6.4
2024,7,25,16,0.4,65.1,20.6,9.2
2024,7,25,17,1.4,50.4,20.0,6.1
2024,7,25,18,0.0,18.1,12.6,0.5
2024,7,25,19,0.0,16.4,14.0,2.2
2024,7,25,20,0.0,13.4,12.3,1.6
2024,7,25,21,0.4,16.1,9.4,17.8
2024,7,25,22,2.7,22.0,2.8,83.1
2024,7,25,23,0.3,28.5,0.5,85.8
2024,7,25,24,2.9,33.1,113.9,47.9
2024,7,26,1,53.1,2.6,520.7,32.3
2024,7,26,2,30.2,0.3,506.3,32.0
2024,7,26,3,21.6,0.9,464.1,30.7
2024,7,26,4,25.2,13.5,351.3,27.3
2024,7,26,5,36.0,23.3,245.4,39.7
2024,7,26,6,20.3,32.9,66.7,88.0
2024,7,26,7,12.0,1.5,82.4,82.7
2024,7,26,8,12.1,0.0,76.6,165.7
2024,7,26,9,4.3,0.0,18.8,8.5
2024,7,26,10,4.7,0.0,4.7,38.0
2024,7,26,11,8.7,0.0,0.0,0.0
2024,7,26,12,2.9,0.2,0.0,3.2
2024,7,26,13,2.1,1.0,0.0,3.7
2024,7,26,14,1.8,2.3,1.5,1.1
2024,7,26,15,0.6,8.9,5.8,0.8
2024,7,26,16,0.7,4.4,7.1,11.6
2024,7,26,17,0.9,3.6,2.5,3.5
2024,7,26,18,0.0,38.1,3.4,3.6
2024,7,26,19,0.0,34.1,6.5,11.8
2024,7,26,20,0.0,30.2,12.6,14.6
2024,7,26,21,0.1,32.3,18.6,29.7
2024,7,26,22,1.3,70.9,7.8,80.6
2024,7,26,23,1.2,74.9,583.5,63.5
2024,7,26,24,54.4,62.9,527.8,36.5
2024,7,27,1,64.0,59.1,564.2,31.5
2024,7,27,2,57.1,46.6,504.9,41.0
2024,7,27,3,47.4,78.0,434.5,168.6
2024,7,27,4,44.8,161.2,299.0,354.6
2024,7,27,5,20.6,172.5,170.2,401.1
2024,7,27,6,5.7,191.4,127.6,347.6
2024,7,27,7,2.9,192.9,97.0,346.9
2024,7,27,8,0.2,187.7,53.4,362.6
2024,7,27,9,0.0,42.8,31.8,167.8
2024,7,27,10,0.0,22.8,45.0,210.8
2024,7,27,11,0.0,47.9,32.5,101.9
2024,7,27,12,0.0,87.2,19.9,14.0
2024,7,27,13,0.0,118.3,17.9,22.2
2024,7,27,14,0.0,185.9,12.6,19.8
2024,7,27,15,0.0,125.5,10.7,28.2
2024,7,27,16,0.1,87.9,7.6,76.1
2024,7,27,17,1.9,118.4,9.4,96.0
2024,7,27,18,3.8,261.8,33.7,126.8
2024,7,27,19,6.7,224.7,66.6,95.5
2024,7,27,20,4.7,169.5,73.7,66.5
2024,7,27,21,36.0,270.2,336.1,93.8
2024,7,27,22,74.2,329.5,774.6,154.6
2024,7,27,23,94.4,265.2,742.8,172.3
2024,7,27,24,66.9,211.2,759.5,79.2
2024,7,28,1,62.1,94.8,798.5,88.3
2024,7,28,2,56.4,174.8,714.1,166.3
2024,7,28,3,46.7,225.8,648.0,351.1
2024,7,28,4,21.7,317.6,580.3,466.3
2024,7,28,5,10.3,346.5,485.3,690.2
2024,7,28,6,8.7,402.5,364.3,742.6
2024,7,28,7,3.0,448.6,245.0,768.2
2024,7,28,8,0.9,428.3,101.0,690.8
2024,7,28,9,0.3,266.8,73.6,472.1
2024,7,28,10,0.0,230.6,34.2,504.9
2024,7,28,11,0.0,151.9,12.9,366.3
2024,7,28,12,0.0,180.5,7.6,241.8
2024,7,28,13,0.0,185.4,1.0,142.2
2024,7,28,14,0.0,194.8,0.4,92.4
2024,7,28,15,0.0,182.2,0.0,76.3
2024,7,28,16,0.0,170.1,0.0,69.0
2024,7,28,17,0.0,124.3,0.7,58.6
2024,7,28,18,0.8,129.6,87.6,60.8
2024,7,28,19,1.9,126.1,77.4,62.6
2024,7,28,20,11.3,103.6,129.7,58.9
2024,7,28,21,67.5,133.3,511.8,75.2
2024,7,28,22,90.8,207.0,721.9,126.6
2024,7,28,23,93.9,200.2,719.4,120.2
2024,7,28,24,77.1,241.8,614.1,65.0
2024,7,29,1,54.2,74.4,411.1,92.2
2024,7,29,2,23.6,152.1,159.4,225.3
2024,7,29,3,3.7,197.5,29.5,442.9
2024,7,29,4,0.2,232.2,4.5,501.9
2024,7,29,5,0.8,249.3,1.0,564.6
2024,7,29,6,3.0,254.2,2.6,579.8
2024,7,29,7,4.8,241.2,0.9,495.3
2024,7,29,8,9.5,176.6,2.0,320.0
2024,7,29,9,3.7,53.7,0.0,178.1
2024,7,29,10,4.0,37.0,0.0,166.3
2024,7,29,11,2.9,52.2,0.0,108.1
2024,7,29,12,0.4,82.6,0.0,34.8
2024,7,29,13,2.7,107.7,0.0,29.0
2024,7,29,14,5.5,130.1,0.0,27.6
2024,7,29,15,0.0,148.2,0.0,45.2
2024,7,29,16,0.0,168.5,0.0,53.3
2024,7,29,17,0.0,154.7,0.0,54.0
2024,7,29,18,0.0,1.9,11.0,17.0
2024,7,29,19,0.0,3.3,18.0,31.5
2024,7,29,20,0.0,19.9,12.3,37.7
2024,7,29,21,1.1,38.7,70.4,46.4
2024,7,29,22,0.1,28.7,99.6,27.9
2024,7,29,23,2.2,16.5,380.5,17.5
2024,7,29,24,3.7,3.3,312.1,15.6
2024,7,30,1,7.8,29.5,239.2,40.1
2024,7,30,2,5.5,60.1,153.2,85.5
2024,7,30,3,1.5,85.2,33.4,84.2
2024,7,30,4,1.9,41.8,45.3,110.1
2024,7,30,5,2.2,16.3,42.9,187.4
2024,7,30,6,2.0,9.7,37.5,213.5
2024,7,30,7,0.2,14.8,21.2,215.6
2024,7,30,8,0.5,7.2,4.2,167.7
2024,7,30,9,0.2,26.8,0.0,69.1
2024,7,30,10,0.0,23.8,0.3,7.6
2024,7,30,11,0.0,10.8,2.4,4.1
2024,7,30,12,0.0,1.5,0.8,17.6
2024,7,30,13,0.0,19.0,5.1,39.0
2024,7,30,14,0.0,26.2,5.2,54.6
2024,7,30,15,0.0,50.9,0.0,63.8
2024,7,30,16,0.2,73.1,21.0,62.5
2024,7,30,17,2.5,67.4,28.0,49.4
2024,7,30,18,1.0,98.7,76.5,49.6
2024,7,30,19,5.0,65.5,127.4,35.9
2024,7,30,20,1.5,85.8,195.1,24.1
2024,7,30,21,1.0,89.1,83.3,33.4
2024,7,30,22,38.0,99.3,460.5,40.2
2024,7,30,23,40.6,82.5,519.1,40.4
2024,7,30,24,14.1,93.0,267.5,106.3
2024,7,31,1,18.8,199.3,104.1,619.4
2024,7,31,2,45.3,391.5,45.9,612.4
2024,7,31,3,56.4,390.8,179.0,584.0
2024,7,31,4,56.3,474.7,227.6,617.9
2024,7,31,5,51.9,545.6,175.0,679.6
2024,7,31,6,58.3,501.4,169.9,699.7
2024,7,31,7,43.8,472.6,195.2,700.4
2024,7,31,8,84.8,394.7,68.3,694.3
2024,7,31,9,83.0,241.1,19.9,651.6
2024,7,31,10,67.7,143.4,70.4,609.8
2024,7,31,11,70.7,85.7,88.0,512.8
2024,7,31,12,55.1,135.5,42.6,433.1
2024,7,31,13,44.1,147.1,87.8,380.7
2024,7,31,14,41.6,170.2,136.7,354.7
2024,7,31,15,36.7,237.1,201.2,320.0
2024,7,31,16,33.8,276.8,261.9,272.5
2024,7,31,17,37.1,282.1,268.8,241.7
2024,7,31,18,51.6,195.1,318.0,191.4
2024,7,31,19,62.2,149.8,302.1,208.5
2024,7,31,20,63.8,110.5,235.5,214.6
2024,7,31,21,120.7,136.2,280.5,148.6
2024,7,31,22,138.5,125.3,324.5,156.2
2024,7,31,23,115.8,99.9,339.6,246.9
2024,7,31,24,69.9,89.6,328.2,289.1
2024,8,1,1,56.9,77.4,168.8,437.6
2024,8,1,2,43.1,96.4,128.0,643.5
2024,8,1,3,59.9,66.7,149.3,676.3
2024,8,1,4,62.8,71.1,181.2,681.3
2024,8,1,5,66.8,113.7,187.4,648.6
2024,8,1,6,75.4,144.8,158.2,606.9
2024,8,1,7,62.2,131.8,86.8,585.1
2024,8,1,8,40.9,100.7,27.1,511.7
2024,8,1,9,21.4,27.2,7.3,377.8
2024,8,1,10,12.4,10.7,13.2,310.3
2024,8,1,11,8.1,11.9,11.1,256.8
2024,8,1,12,8.8,21.9,21.4,227.7
2024,8,1,13,11.4,25.4,113.2,181.6
2024,8,1,14,14.1,41.0,185.3,170.5
2024,8,1,15,17.9,87.0,217.3,168.0
2024,8,1,16,9.0,105.4,271.4,98.4
2024,8,1,17,7.3,128.0,227.9,58.9
2024,8,1,18,5.4,35.0,258.1,28.3
2024,8,1,19,1.7,46.1,249.1,17.1
2024,8,1,20,0.0,57.9,242.8,3.0
2024,8,1,21,9.0,61.6,239.4,4.7
2024,8,1,22,100.9,31.7,313.7,7.1
2024,8,1,23,89.2,51.8,269.5,88.4
2024,8,1,24,64.1,201.0,117.3,156.3
2024,8,2,1,59.5,455.6,161.5,640.8
2024,8,2,2,13.8,597.8,270.3,762.2
2024,8,2,3,22.8,607.2,280.6,781.1
2024,8,2,4,53.8,587.6,202.4,773.7
2024,8,2,5,64.0,573.1,168.5,767.6
2024,8,2,6,57.1,650.0,184.5,731.9
2024,8,2,7,35.3,656.0,310.1,673.5
2024,8,2,8,12.3,395.5,148.2,565.5
2024,8,2,9,0.0,343.9,59.2,732.4
2024,8,2,10,0.0,301.6,13.2,563.7
2024,8,2,11,0.0,245.5,2.9,277.1
2024,8,2,12,4.4,260.4,0.0,205.9
2024,8,2,13,8.3,292.5,0.0,300.5
2024,8,2,14,13.0,386.0,3.4,388.7
2024,8,2,15,8.1,508.1,42.9,420.6
2024,8,2,16,0.0,562.8,122.1,388.3
2024,8,2,17,0.0,526.3,167.3,362.8
2024,8,2,18,0.0,285.7,2.9,63.5
2024,8,2,19,0.0,154.8,0.3,4.1
2024,8,2,20,0.0,113.6,0.0,11.4
2024,8,2,21,0.0,86.2,0.0,28.7
2024,8,2,22,31.4,172.0,220.8,29.5
2024,8,2,23,55.3,85.3,398.2,0.0
2024,8,2,24,52.4,17.7,392.2,0.0
2024,8,3,1,25.3,0.0,320.8,0.0
2024,8,3,2,20.9,0.0,173.9,0.0
2024,8,3,3,22.3,0.0,122.9,0.0
2024,8,3,4,25.6,0.0,103.0,0.0
2024,8,3,5,21.2,0.0,76.8,0.0
2024,8,3,6,15.1,0.0,54.7,3.2
2024,8,3,7,12.2,0.0,48.6,12.2
2024,8,3,8,12.8,0.0,27.9,2.9
2024,8,3,9,1.7,0.0,0.0,0.2
2024,8,3,10,1.9,0.0,0.0,0.0
2024,8,3,11,1.4,6.5,0.0,0.0
2024,8,3,12,1.5,10.0,0.0,33.0
2024,8,3,13,0.6,11.5,0.0,30.4
2024,8,3,14,2.4,11.6,0.0,24.3
2024,8,3,15,1.5,8.9,0.0,36.1
2024,8,3,16,0.8,9.5,0.0,34.0
2024,8,3,17,0.5,24.6,0.0,23.5
2024,8,3,18,1.6,18.9,0.0,5.4
2024,8,3,19,2.9,18.3,0.0,6.1
2024,8,3,20,3.8,26.5,2.6,6.3
2024,8,3,21,0.0,29.9,10.2,2.2
2024,8,3,22,0.0,23.1,1.7,3.8
2024,8,3,23,0.0,20.8,0.4,9.9
2024,8,3,24,0.0,14.7,0.2,10.6
2024,8,4,1,0.9,40.5,64.0,10.0
2024,8,4,2,3.4,9.1,47.1,12.6
2024,8,4,3,12.1,6.5,76.0,12.6
2024,8,4,4,12.1,33.1,59.3,16.1
2024,8,4,5,7.1,37.7,21.9,42.3
2024,8,4,6,12.2,64.5,9.2,107.4
2024,8,4,7,3.4,93.5,3.3,139.4
2024,8,4,8,2.6,95.2,0.0,194.4
2024,8,4,9,2.2,55.0,0.0,189.0
2024,8,4,10,8.0,56.4,0.0,172.1
2024,8,4,11,7.3,63.4,0.0,120.1
2024,8,4,12,3.0,67.7,17.0,78.1
2024,8,4,13,5.5,68.0,14.1,59.9
2024,8,4,14,10.1,82.2,0.8,56.4
2024,8,4,15,11.5,75.4,0.0,59.4
2024,8,4,16,5.9,66.9,0.0,69.8
2024,8,4,17,1.8,75.1,0.0,65.3
2024,8,4,18,11.3,181.2,3.0,187.8
2024,8,4,19,7.2,282.5,56.7,178.6
2024,8,4,20,2.2,299.0,124.3,136.6
2024,8,4,21,17.5,230.4,14.6,108.9
2024,8,4,22,64.5,282.6,626.1,115.5
2024,8,4,23,19.4,236.7,616.3,149.0
2024,8,4,24,20.9,244.9,290.3,190.5
2024,8,5,1,26.3,264.2,175.5,201.4
2024,8,5,2,31.9,192.6,128.3,234.5
2024,8,5,3,34.6,82.5,71.4,293.8
2024,8,5,4,12.5,57.5,52.2,387.1
2024,8,5,5,3.4,39.9,50.8,469.5
2024,8,5,6,0.6,23.6,32.1,490.6
2024,8,5,7,0.8,18.1,22.6,510.5
2024,8,5,8,3.2,23.0,8.2,287.7
2024,8,5,9,0.0,4.8,0.0,151.0
2024,8,5,10,0.0,0.0,0.0,88.0
2024,8,5,11,0.0,1.6,1.5,60.5
2024,8,5,12,0.0,21.4,4.0,41.3
2024,8,5,13,0.0,27.9,5.5,34.1
2024,8,5,14,0.0,27.6,11.4,33.8
2024,8,5,15,0.0,8.4,18.1,40.4
2024,8,5,16,0.0,20.0,8.4,37.0
2024,8,5,17,3.9,1.4,10.7,24.5
2024,8,5,18,0.0,0.0,9.6,0.0
2024,8,5,19,0.1,0.2,12.1,0.4
2024,8,5,20,0.6,13.1,9.5,2.7
2024,8,5,21,0.0,50.4,14.1,19.6
2024,8,5,22,0.0,21.1,0.3,10.8
2024,8,5,23,0.0,0.0,0.0,0.4
2024,8,5,24,0.0,0.0,28.8,0.0
2024,8,6,1,0.0,0.0,167.9,0.0
2024,8,6,2,6.1,0.0,111.1,0.0
2024,8,6,3,7.5,0.0,57.5,0.0
2024,8,6,4,0.3,0.0,6.1,0.0
2024,8,6,5,16.3,3.2,31.8,0.0
2024,8,6,6,24.1,1.1,37.4,0.0
2024,8,6,7,30.2,11.9,29.2,0.0
2024,8,6,8,33.7,13.2,44.7,0.0
2024,8,6,9,11.2,0.0,38.5,0.0
2024,8,6,10,11.3,0.0,10.8,0.0
2024,8,6,11,7.7,7.7,8.6,0.0
2024,8,6,12,6.1,5.3,2.1,1.2
2024,8,6,13,3.4,3.3,0.3,3.9
2024,8,6,14,6.7,2.0,5.7,2.0
2024,8,6,15,6.8,5.9,14.0,5.4
2024,8,6,16,7.6,12.1,9.1,9.9
2024,8,6,17,8.0,11.4,6.7,3.4
2024,8,6,18,0.0,0.2,0.0,0.0
2024,8,6,19,1.6,0.2,0.5,0.0
2024,8,6,20,1.0,16.7,0.7,0.1
2024,8,6,21,0.0,18.2,0.9,2.0
2024,8,6,22,0.3,13.5,1.4,13.3
2024,8,6,23,0.6,3.0,78.0,15.1
2024,8,6,24,0.0,13.4,491.6,6.9
2024,8,7,1,27.1,6.5,392.9,2.7
2024,8,7,2,25.2,1.4,302.8,1.5
2024,8,7,3,21.4,0.5,217.7,6.1
2024,8,7,4,24.7,0.9,218.0,27.9
2024,8,7,5,22.7,16.1,220.9,30.1
2024,8,7,6,14.3,11.2,210.0,22.7
2024,8,7,7,6.3,4.4,119.5,36.6
2024,8,7,8,0.1,2.2,99.1,122.8
2024,8,7,9,0.0,0.0,14.3,60.4
2024,8,7,10,3.3,0.0,25.0,95.9
2024,8,7,11,5.8,0.3,0.6,74.7
2024,8,7,12,1.0,5.0,0.0,58.2
2024,8,7,13,0.0,40.5,0.0,51.2
2024,8,7,14,0.4,91.5,0.0,45.8
2024,8,7,15,0.1,93.5,0.0,39.0
2024,8,7,16,0.0,125.3,0.0,35.8
2024,8,7,17,0.0,140.9,1.8,24.7
2024,8,7,18,0.0,192.4,60.4,68.4
2024,8,7,19,0.0,159.3,77.4,58.3
2024,8,7,20,0.8,111.8,57.0,48.7
2024,8,7,21,3.4,128.8,51.0,55.0
2024,8,7,22,5.5,155.2,515.1,73.7
2024,8,7,23,60.1,92.7,625.8,33.7
2024,8,7,24,35.5,47.3,591.3,10.3
2024,8,8,1,34.1,25.9,516.6,2.7
2024,8,8,2,35.3,4.9,361.6,0.6
2024,8,8,3,42.2,3.6,236.0,0.0
2024,8,8,4,41.6,15.8,196.0,0.1
2024,8,8,5,51.7,0.0,211.3,0.9
2024,8,8,6,58.7,0.0,163.9,1.7
2024,8,8,7,65.9,0.0,149.5,13.3
2024,8,8,8,39.7,0.0,120.4,39.6
2024,8,8,9,7.6,0.0,12.9,4.8
2024,8,8,10,7.0,0.0,23.2,9.0
2024,8,8,11,3.6,0.0,3.7,5.7
2024,8,8,12,3.2,11.3,8.1,5.4
2024,8,8,13,3.5,13.8,11.1,2.9
2024,8,8,14,1.6,4.3,10.1,0.3
2024,8,8,15,0.3,4.9,7.7,0.9
2024,8,8,16,0.6,0.0,11.8,0.0
2024,8,8,17,8.1,0.0,35.8,0.0
2024,8,8,18,0.8,0.0,33.7,0.1
2024,8,8,19,0.4,0.0,22.8,0.0
2024,8,8,20,8.4,0.0,45.9,0.0
2024,8,8,21,5.3,4.0,9.9,0.1
2024,8,8,22,12.4,0.0,16.6,0.0
2024,8,8,23,9.7,0.0,27.2,0.0
2024,8,8,24,11.5,0.0,36.9,0.0
2024,8,9,1,10.8,1.7,23.4,0.0
2024,8,9,2,7.8,3.3,33.3,2.4
2024,8,9,3,12.0,4.9,24.6,8.4
2024,8,9,4,24.0,5.6,3.0,15.4
2024,8,9,5,35.9,11.9,4.6,19.3
2024,8,9,6,41.4,21.5,6.5,16.9
2024,8,9,7,41.1,0.0,8.6,6.3
2024,8,9,8,28.8,0.0,7.1,5.2
2024,8,9,9,14.5,0.0,6.8,9.0
2024,8,9,10,6.1,0.0,0.1,0.7
2024,8,9,11,4.3,0.0,0.2,0.0
2024,8,9,12,3.2,0.0,0.0,0.0
2024,8,9,13,1.8,0.0,0.0,0.4
2024,8,9,14,1.2,0.2,0.0,1.6
2024,8,9,15,4.5,4.1,0.0,0.9
2024,8,9,16,3.5,2.8,0.0,0.5
2024,8,9,17,1.6,9.3,0.0,1.1
2024,8,9,18,0.3,3.2,3.1,0.4
2024,8,9,19,0.0,10.6,1.4,0.2
2024,8,9,20,0.0,10.0,4.8,0.0
2024,8,9,21,0.0,0.2,10.5,0.0
2024,8,9,22,0.3,0.9,0.5,2.9
2024,8,9,23,0.1,0.0,0.0,2.6
2024,8,9,24,0.0,0.0,2.1,1.8
2024,8,10,1,0.0,0.0,2.0,1.7
2024,8,10,2,0.2,0.0,0.0,5.6
2024,8,10,3,2.2,0.0,4.2,0.8
2024,8,10,4,5.5,0.0,13.6,0.9
2024,8,10,5,0.0,0.0,15.3,94.5
2024,8,10,6,0.0,0.0,33.0,64.2
2024,8,10,7,0.1,0.0,27.9,27.7
2024,8,10,8,0.0,0.0,41.3,5.9
2024,8,10,9,0.0,0.0,31.3,0.0
2024,8,10,10,0.7,6.1,14.8,0.6
2024,8,10,11,1.8,12.4,61.2,0.8
